pass_id	figure_id	chapter	chapter_anchor	selected_rank	asset_id	asset_type	figure_title	caption	alt_text	source_note	source_ids	rights_status	rights_stage	publication_decision	manifest_status	source_file	source_file_exists	source_sha256	render_embed_file	render_embed_file_exists	render_embed_sha256	i0257_render_status	fallback_action	claim_boundary	proof_gate	fail_closed_status	previous_manifest_status	previous_fail_closed_status	i0261_repair_action	i0261_replacement_reason	i0261_previous_asset_id	i0261_replacement_asset_id
I-0290	F14.06	CH14	ch14-fig06	049	A-0287-002	real_world_source_image	Figure 14.06 - NVIDIA GB200 NVL72 Hardware Surface	NVIDIA GB200 NVL72 public-web screenshot adds rack-scale hardware texture to the systems discussion; it does not prove benchmark performance, availability, shipment volume, customer deployment, or power efficiency.	Private-use source image for NVIDIA GB200 NVL72 from NVIDIA.	Private-use visual acquired in 0287; page https://www.nvidia.com/en-us/data-center/gb200-nvl72/; asset https://www.nvidia.com/en-us/data-center/gb200-nvl72/; local assets/private_use_screenshots/i0287_source_pages/src-0287-002-nvidia-gb200-nvl72.png; sha256 fbda80d823ee81867cea6d7da4220656f3795b59604d58d3bc036d765b373731.	A-0287-002;I-0290	private_use_public_webpage_screenshot	private_use_visual_pending_final_rights_review	private_edition_integrate_after_render_qa	available_local_private_use	assets/private_use_screenshots/i0287_source_pages/src-0287-002-nvidia-gb200-nvl72.png	yes	fbda80d823ee81867cea6d7da4220656f3795b59604d58d3bc036d765b373731		no		needs_i0262_render	Use prior source-card or diagram fallback if private-use local visual is unavailable during final render.	Screenshot surface only; does not prove current product state, adoption, performance, revenue, safety, benchmark rank, or deployment outcome.	I-0290 local file, hash, callout, and manifest proof only; I-0293 render QA and final rights review still required.	pass_private_use_local_file	available	no_empty_callout_ready_for_i0262_render	i0290_replace_with_real_world_visual	Replaces a weak repair card with concrete hardware/systems texture.	A-0261-003	A-0287-002
I-0290	F15.01	CH15	ch15-fig01	050	A-0287-001	real_world_source_image	Figure 15.01 - NVIDIA DGX Cloud Product Surface	NVIDIA DGX Cloud public-web screenshot gives the AI factory stack a concrete infrastructure product surface; it does not prove capacity, customer usage, economics, or comparative performance.	Private-use source image for NVIDIA DGX Cloud from NVIDIA.	Private-use visual acquired in 0287; page https://www.nvidia.com/en-us/data-center/dgx-cloud/; asset https://www.nvidia.com/en-us/data-center/dgx-cloud/; local assets/private_use_screenshots/i0287_source_pages/src-0287-001-nvidia-dgx-cloud.png; sha256 7408690e7b905d51b033cc2ca025057ec916cf95c0ccdbaabd81bd884f4e09bb.	A-0287-001;I-0290	private_use_public_webpage_screenshot	private_use_visual_pending_final_rights_review	private_edition_integrate_after_render_qa	available_local_private_use	assets/private_use_screenshots/i0287_source_pages/src-0287-001-nvidia-dgx-cloud.png	yes	7408690e7b905d51b033cc2ca025057ec916cf95c0ccdbaabd81bd884f4e09bb		no		needs_i0262_render	Use prior source-card or diagram fallback if private-use local visual is unavailable during final render.	Screenshot surface only; does not prove current product state, adoption, performance, revenue, safety, benchmark rank, or deployment outcome.	I-0290 local file, hash, callout, and manifest proof only; I-0293 render QA and final rights review still required.	pass_private_use_local_file	available	no_empty_callout_ready_for_i0262_render	i0290_replace_with_real_world_visual	Makes the AI-factory chapter feel anchored in a real infrastructure product.	A-0012	A-0287-001
I-0290	F15.02	CH15	ch15-fig02	051	A-0284-051	real_world_person_image	Figure 15.02 - Jensen Huang Public Profile Texture	Public-profile image of Jensen Huang supplies leadership texture alongside NVIDIA's AI-factory framing; it does not prove roadmap delivery, product claims, market share, or biographical claims beyond the ledger label.	Private-use person image for Jensen Huang from NVIDIA founder and CEO.	Private-use visual acquired in 0284; page https://en.wikipedia.org/wiki/Jensen_Huang; asset https://upload.wikimedia.org/wikipedia/commons/e/e6/Jen-Hsun_Huang_2025.jpg; local assets/people/i0284/jensen-huang.jpg; sha256 a446ae394d861e4035c7d1909426bec75f5bdd5af3649d4708e480d3698176b9.	A-0284-051;I-0290	private_use_public_profile_image_from_wikipedia_summary	private_use_visual_pending_final_rights_review	private_edition_integrate_after_render_qa	available_local_private_use	assets/people/i0284/jensen-huang.jpg	yes	a446ae394d861e4035c7d1909426bec75f5bdd5af3649d4708e480d3698176b9		no		needs_i0262_render	Use prior source-card or diagram fallback if private-use local visual is unavailable during final render.	Public-profile image only; does not support biography claims beyond separately sourced text, current title, motives, or private scenes.	I-0290 local file, hash, callout, and manifest proof only; I-0293 render QA and final rights review still required.	pass_private_use_local_file	available	no_empty_callout_ready_for_i0262_render	i0290_replace_with_real_world_visual	Adds CEO/person texture to a chapter otherwise dominated by slides and diagrams.	A-0024	A-0284-051
I-0291	F15.03	CH15	ch15-fig03	052	A-0285-019	source_surface_pdf_presentation_page	Figure 15.03 - GTC 2026 Rack-Scale Comparison Page	GTC 2026 page render supplies NVIDIA-attributed rack-scale comparison texture; it does not prove independent performance, customer outcomes, or real workload mix.	Private-use page render of GTC 2026 rack-scale comparison surface page 36 for GTC 2026 rack-scale comparison surface.	Private-use source surface PDF-0285-004 from local:GTC-2026-Keynote.pdf; source file GTC-2026-Keynote.pdf sha256 cc3674320b2763748db4033b42b1a19a0134ab0f60a15bb6a6efdfc6963d369f; page 36 render assets/source_surfaces/i0285/pdf-0285-004-gtc-2026-rack-scale-comparison-surface-p36.png sha256 9fa2bcbecac19e121395fbe3478bbe84d8ed15036cf7090495e667b07493331f; fallback/card assets/papers/i0285_cards/pdf-0285-004-gtc-2026-rack-scale-comparison-surface.svg sha256 44c0db7d21881abb8fd319251934f9e3509f9a855633f1eb443ae07b6a69158d.	PDF-0285-004;A-0285-019;I-0291	private_use_source_surface_page_render	private_use_source_surface_pending_final_rights_review	private_edition_integrate_after_render_qa	available_local_private_use_source_surface	assets/source_surfaces/i0285/pdf-0285-004-gtc-2026-rack-scale-comparison-surface-p36.png	yes	9fa2bcbecac19e121395fbe3478bbe84d8ed15036cf7090495e667b07493331f		no		needs_i0262_render	Use the lightweight SVG source card fallback if the private-use page render is unavailable during final render.	Does not prove independent performance or customer outcome.	I-0291 page-render, source-document, card, hash, callout, and manifest proof only; I-0293 render QA and final rights/source-note review still required.	pass_private_use_local_source_surface	available	no_empty_callout_ready_for_i0262_render	i0291_replace_with_source_surface_page	Moves a lightweight claim card to the actual GTC page render.	A-0027	A-0285-019
I-0291	F15.04	CH15	ch15-fig04	053	A-0285-018	source_surface_pdf_presentation_page	Figure 15.04 - GTC 2026 Hardware Roadmap Page	GTC 2026 hardware-roadmap page render anchors the cutoff-labeled roadmap discussion; roadmap language is not happened history after the cutoff.	Private-use page render of GTC 2026 hardware roadmap surface page 31 for GTC 2026 hardware roadmap surface.	Private-use source surface PDF-0285-003 from local:GTC-2026-Keynote.pdf; source file GTC-2026-Keynote.pdf sha256 cc3674320b2763748db4033b42b1a19a0134ab0f60a15bb6a6efdfc6963d369f; page 31 render assets/source_surfaces/i0285/pdf-0285-003-gtc-2026-hardware-roadmap-surface-p31.png sha256 3a95ccb54f83441f5c44a16b7cdb5d8c63c5cdcd8e1bf5b82732bf33ba25469f; fallback/card assets/papers/i0285_cards/pdf-0285-003-gtc-2026-hardware-roadmap-surface.svg sha256 65f32d61e0c3cb819bfbfb96cf9376d734d3ec3eeacb8e95eabb46acb30cf7a2.	PDF-0285-003;A-0285-018;I-0291	private_use_source_surface_page_render	private_use_source_surface_pending_final_rights_review	private_edition_integrate_after_render_qa	available_local_private_use_source_surface	assets/source_surfaces/i0285/pdf-0285-003-gtc-2026-hardware-roadmap-surface-p31.png	yes	3a95ccb54f83441f5c44a16b7cdb5d8c63c5cdcd8e1bf5b82732bf33ba25469f		no		needs_i0262_render	Use the lightweight SVG source card fallback if the private-use page render is unavailable during final render.	Roadmaps are not happened history after the cutoff.	I-0291 page-render, source-document, card, hash, callout, and manifest proof only; I-0293 render QA and final rights/source-note review still required.	pass_private_use_local_source_surface	available	no_empty_callout_ready_for_i0262_render	i0291_replace_with_source_surface_page	Makes the roadmap cadence visible as a deck surface.	A-0028	A-0285-018
I-0261	F15.05	CH15	ch15-fig05	054	A-0029	svg_claim_card	Figure 15.x - GTC Page 51: DSX Platform Frame. Lightweight card labeling DSX as NVIDIA reference-design and AI factory platform framing.	Figure 15.x - GTC Page 51: DSX Platform Frame. Lightweight card labeling DSX as NVIDIA reference-design and AI factory platform framing.	F15.05: GTC Page 51: DSX Platform Frame. Shows GTC DSX platform card. Source and blocker notes remain required at placement.	Source IDs: S-0001;S-0066;A-0009;C-0047; Asset source: Generated GTC page 51 DSX platform card; Creator/org: Codex	S-0001;S-0066;A-0009;C-0047	ready_svg	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/gtc-page51-dsx-platform-card.svg	yes	1d62508f6854d6de0408ce779025364f0898c2888f409b64a48f65647a0518e3		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	available	embed_ready_after_page_qa	keep_existing_embed_ready_asset	Existing source file already embeds or is ready after page QA.	A-0029	A-0029
I-0291	F15.06	CH15	ch15-fig06	055	A-0285-017	source_surface_pdf_presentation_page	Figure 15.06 - GTC 2026 AI Factory Framing Page	GTC 2026 AI-factory framing page render shows NVIDIA's source-actor language about inference, tokens, compute, and revenue; it does not prove deployed capacity, revenue, or a neutral industry definition.	Private-use page render of GTC 2026 AI factory framing page 29 for GTC 2026 AI factory framing.	Private-use source surface PDF-0285-002 from local:GTC-2026-Keynote.pdf; source file GTC-2026-Keynote.pdf sha256 cc3674320b2763748db4033b42b1a19a0134ab0f60a15bb6a6efdfc6963d369f; page 29 render assets/source_surfaces/i0285/pdf-0285-002-gtc-2026-ai-factory-framing-p29.png sha256 185bb3031e61d2866823e89c50f82363af6145037c6fec4791878b74131cd6f6; fallback/card assets/papers/i0285_cards/pdf-0285-002-gtc-2026-ai-factory-framing.svg sha256 7d154f8a1a442595fe1455f1bf0db79f1624626a996808f0ee72879eca879b47.	PDF-0285-002;A-0285-017;I-0291	private_use_source_surface_page_render	private_use_source_surface_pending_final_rights_review	private_edition_integrate_after_render_qa	available_local_private_use_source_surface	assets/source_surfaces/i0285/pdf-0285-002-gtc-2026-ai-factory-framing-p29.png	yes	185bb3031e61d2866823e89c50f82363af6145037c6fec4791878b74131cd6f6		no		needs_i0262_render	Use the lightweight SVG source card fallback if the private-use page render is unavailable during final render.	Does not prove deployed capacity, revenue, or neutral definition.	I-0291 page-render, source-document, card, hash, callout, and manifest proof only; I-0293 render QA and final rights/source-note review still required.	pass_private_use_local_source_surface	available	no_empty_callout_ready_for_i0262_render	i0291_replace_with_source_surface_page	Replaces a source card with the underlying GTC slide page.	A-0260-021	A-0285-017
I-0261	F15.07	CH15	ch15-fig07	056	A-0260-022	source_excerpt_card_svg	Inference compute is a roadmap argument	Figure 15.x candidate - NVIDIA's page 29 AI-factory thesis as attributed stagecraft/source rhetoric.	F15.07: NVIDIA's page 29 AI-factory thesis as attributed stagecraft/source rhetoric.. Shows page 29 hashed source surface. Source and blocker notes remain required at placement.	Source IDs: page 45; Asset source: GTC 2026 page 45 inference compute slide render; Creator/org: Codex	page 45	available_lightweight_replacement	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/source_cards/i0260/sc-0260-022-inference-compute-is-a-roadmap-argument.svg	yes	5316a2a3a7c73dc97bbc5667250c012041c30c1270fb946c9984e94956cf4078		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original lightweight SVG generated from local source-surface ledger; paraphrase-first, quote fragment <=4 words, no raw screenshot/page reproduced; publication still needs final placement and rights/source-note review.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	local_ignored_raster_hashed	blocked_local-only	replace_with_source_card	Inference-compute roadmap card replaces the unresolved GTC source-surface slot.	A-0106	A-0260-022
I-0261	F16.01	CH16	ch16-fig01	057	A-0015	svg_diagram	Figure 16.1 - Power To Token Flow. Sourced Chapter 16 flow diagram tracing electricity demand, grid interconnection, facility cooling, accelerators, inference scheduling, and token output with caveat bands.	Figure 16.1 - Power To Token Flow. Sourced Chapter 16 flow diagram tracing electricity demand, grid interconnection, facility cooling, accelerators, inference scheduling, and token output with caveat bands.	F16.01: Power To Token Flow. Shows power-to-token flow. Source and blocker notes remain required at placement.	Source IDs: S-0001;S-0039;S-0040;S-0066;S-0083;S-0084;S-0085;S-0086;S-0087;S-0088; Asset source: Generated power-to-token flow visual; Creator/org: Codex	S-0001;S-0039;S-0040;S-0066;S-0083;S-0084;S-0085;S-0086;S-0087;S-0088	ready_svg	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/power-to-token-flow.svg	yes	c878712f3f81054a1d609109a2dd150c793e191765b5c4b673d1723685a9b7c6		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	available	embed_ready_after_page_qa	keep_existing_embed_ready_asset	Existing source file already embeds or is ready after page QA.	A-0015	A-0015
I-0261	F16.02	CH16	ch16-fig02	058	A-0020	svg_diagram	Figure 16.2 - Data-Centre Load Scenarios. IEA, LBNL, and DOE rows show measured/current estimates separately from forecast and scenario ranges for global and U.S. data-centre electricity demand.	Figure 16.2 - Data-Centre Load Scenarios. IEA, LBNL, and DOE rows show measured/current estimates separately from forecast and scenario ranges for global and U.S. data-centre electricity demand.	F16.02: Data-Centre Load Scenarios. Shows load scenarios. Source and blocker notes remain required at placement.	Source IDs: S-0083;S-0084;S-0085;CH16Q-001;CH16Q-002;CH16Q-003;CH16Q-004;CH16Q-005;CH16Q-006;CH16Q-011;CH16Q-012; Asset source: Generated Chapter 16 data-centre load scenarios visual; Creator/org: Codex	S-0083;S-0084;S-0085;CH16Q-001;CH16Q-002;CH16Q-003;CH16Q-004;CH16Q-005;CH16Q-006;CH16Q-011;CH16Q-012	ready_svg	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/chapter16-data-center-load-scenarios.svg	yes	17bc8b267b2a118c2c0381bd498ccbb69172dedbef023bd3040ae2b921da0798		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	available	embed_ready_after_page_qa	keep_existing_embed_ready_asset	Existing source file already embeds or is ready after page QA.	A-0020	A-0020
I-0261	F16.03	CH16	ch16-fig03	059	A-0021	svg_diagram	Figure 16.3 - The Interconnection Queue. EPRI and DOE-SEAB evidence can show facility-scale requests and one-to-three-year grid lead-time pressure, but not a complete project-level delay database.	Figure 16.3 - The Interconnection Queue. EPRI and DOE-SEAB evidence can show facility-scale requests and one-to-three-year grid lead-time pressure, but not a complete project-level delay database.	F16.03: The Interconnection Queue. Shows interconnection queue. Source and blocker notes remain required at placement.	Source IDs: S-0083;S-0086;S-0087;CH16Q-007;CH16Q-008;CH16Q-009;CH16Q-010;CH16Q-013;CH16Q-014; Asset source: Generated Chapter 16 interconnection queue schematic; Creator/org: Codex	S-0083;S-0086;S-0087;CH16Q-007;CH16Q-008;CH16Q-009;CH16Q-010;CH16Q-013;CH16Q-014	ready_svg	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/chapter16-interconnection-queue-schematic.svg	yes	33ec6905f3d4c22427c90ce8ff1e6bf2093e786575f6fa8600665f95ff2db91a		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	available	embed_ready_after_page_qa	keep_existing_embed_ready_asset	Existing source file already embeds or is ready after page QA.	A-0021	A-0021
I-0291	F16.04	CH16	ch16-fig04	060	A-0288-014	source_surface_pdf_presentation_page	Figure 16.04 - GTC 2026 Data-Center Power/Cooling Page	GTC 2026 data-center power/cooling page render adds facility-constraint texture; it does not prove site-level grid impact, water use, or economics.	Private-use page render of GTC 2026 datacenter power/cooling surface page 64 for GTC 2026 datacenter power/cooling surface.	Private-use source surface PDF-0288-004 from local:GTC-2026-Keynote.pdf; source file GTC-2026-Keynote.pdf sha256 cc3674320b2763748db4033b42b1a19a0134ab0f60a15bb6a6efdfc6963d369f; page 64 render assets/source_surfaces/i0288/pdf-0288-004-gtc-2026-datacenter-power-cooling-surface-p64.png sha256 8ba117d86dfdbe5987efd090c2bb7d04401691a2f34cb57b462d9c6bb93f9c0b; fallback/card assets/papers/i0288_cards/pdf-0288-004-gtc-2026-datacenter-power-cooling-surface.svg sha256 929a450ecba5b7ed7a59b1cfb950c0bb55fe3c99d5c42053d52aea15447683d2.	PDF-0288-004;A-0288-014;I-0291	private_use_source_surface_page_render	private_use_source_surface_pending_final_rights_review	private_edition_integrate_after_render_qa	available_local_private_use_source_surface	assets/source_surfaces/i0288/pdf-0288-004-gtc-2026-datacenter-power-cooling-surface-p64.png	yes	8ba117d86dfdbe5987efd090c2bb7d04401691a2f34cb57b462d9c6bb93f9c0b		no		needs_i0262_render	Use the lightweight SVG source card fallback if the private-use page render is unavailable during final render.	Does not prove site-level grid impact, water use, or economics.	I-0291 page-render, source-document, card, hash, callout, and manifest proof only; I-0293 render QA and final rights/source-note review still required.	pass_private_use_local_source_surface	available	no_empty_callout_ready_for_i0262_render	i0291_replace_with_source_surface_page	Adds a presentation page to the infrastructure constraints chapter.	A-0022	A-0288-014
I-0261	F16.05	CH16	ch16-fig05	061	A-0023	svg_diagram	Figure 16.5 - Clean Procurement Is Not Physical Supply. IEA supply-mix projection language and DOE-SEAB flexibility categories support a distinction between corporate contracts/certificates and the electricity physically serving a site at a given hour.	Figure 16.5 - Clean Procurement Is Not Physical Supply. IEA supply-mix projection language and DOE-SEAB flexibility categories support a distinction between corporate contracts/certificates and the electricity physically serving a site at a given hour.	F16.05: Clean Procurement Is Not Physical Supply. Shows clean procurement vs physical supply. Source and blocker notes remain required at placement.	Source IDs: S-0083;S-0087;CH16Q-011;CH16Q-012; Asset source: Generated Chapter 16 clean-procurement versus physical-supply visual; Creator/org: Codex	S-0083;S-0087;CH16Q-011;CH16Q-012	ready_svg	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/chapter16-clean-power-physical-supply.svg	yes	2a725ab917d0671b92b46adace13410d3d801439cb7346cb4ec55b0f395ee190		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	available	embed_ready_after_page_qa	keep_existing_embed_ready_asset	Existing source file already embeds or is ready after page QA.	A-0023	A-0023
I-0290	F16.06	CH16	ch16-fig06	062	A-0287-009	real_world_source_image	Figure 16.06 - Equinix AI Data-Center Surface	Equinix AI public-web screenshot gives the data-center chapter a facility/operator surface; it does not prove site-level power demand, interconnection timing, water use, carbon intensity, or customer load.	Private-use source image for Equinix AI from Equinix.	Private-use visual acquired in 0287; page https://www.equinix.com/solutions/artificial-intelligence; asset https://www.equinix.com/solutions/artificial-intelligence; local assets/private_use_screenshots/i0287_source_pages/src-0287-009-equinix-ai.png; sha256 0041d672b58f44824e19a5ab4622254a40a65875652af8a741294350f94e3d4c.	A-0287-009;I-0290	private_use_public_webpage_screenshot	private_use_visual_pending_final_rights_review	private_edition_integrate_after_render_qa	available_local_private_use	assets/private_use_screenshots/i0287_source_pages/src-0287-009-equinix-ai.png	yes	0041d672b58f44824e19a5ab4622254a40a65875652af8a741294350f94e3d4c		no		needs_i0262_render	Use prior source-card or diagram fallback if private-use local visual is unavailable during final render.	Screenshot surface only; does not prove current product state, adoption, performance, revenue, safety, benchmark rank, or deployment outcome.	I-0290 local file, hash, callout, and manifest proof only; I-0293 render QA and final rights review still required.	pass_private_use_local_file	available	no_empty_callout_ready_for_i0262_render	i0290_replace_with_real_world_visual	Replaces a source card with data-center/company texture.	A-0260-025	A-0287-009
I-0261	F16.07	CH16	ch16-fig07	063	A-0261-004	svg_repair_source_card	Interconnection Is A Queue, Not Atmosphere	Figure 16.x candidate - Grid interconnection texture.	F16.07: Grid interconnection texture.. Shows substation photo. Source and blocker notes remain required at placement.	Source IDs: CH16; Asset source: Interconnection Is A Queue, Not Atmosphere; Creator/org: Codex	CH16	available_lightweight_replacement	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/i0261/i0261-f16-07-interconnection-queue-card.svg	yes	40ed43e576af65859a28e6dd106a78d3aa30010b75b97b9b05d26308470e0ee9		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original lightweight SVG replacement card generated to cut an unresolved photo placeholder; no external raster or found photograph copied; final page/caption/source-note QA still required.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	acquisition_ready	blocked_missing_source_file_permission-needed	cut_photo_placeholder_replace_with_original_card	Cut the unresolved grid-photo placeholder and replace it with a transmission/interconnection process card.	A-0139	A-0261-004
I-0261	F16.08	CH16	ch16-fig08	064	A-0261-005	svg_repair_source_card	Fast Power Is A Constraint Stack	Figure 16.x candidate - Gas turbine speed-to-power texture.	F16.08: Gas turbine speed-to-power texture.. Shows gas turbine photo. Source and blocker notes remain required at placement.	Source IDs: CH16; Asset source: Fast Power Is A Constraint Stack; Creator/org: Codex	CH16	available_lightweight_replacement	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/i0261/i0261-f16-08-speed-to-power-card.svg	yes	0c8fcc991071401647b0f796b6f9ee521fbe94abaca666d43d23c83927a354d9		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original lightweight SVG replacement card generated to cut an unresolved photo placeholder; no external raster or found photograph copied; final page/caption/source-note QA still required.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	acquisition_ready	blocked_missing_source_file_permission-needed	cut_photo_placeholder_replace_with_original_card	Cut the unresolved gas-turbine photo placeholder and replace it with an original speed-to-power constraint card.	A-0141	A-0261-005
I-0261	F16.09	CH16	ch16-fig09	065	A-0261-006	svg_repair_source_card	Nuclear Texture Needs Evidence, Not Steam	Figure 16.x candidate - Nuclear/cooling tower power texture.	F16.09: Nuclear/cooling tower power texture.. Shows nuclear/cooling tower photo. Source and blocker notes remain required at placement.	Source IDs: CH16; Asset source: Nuclear Texture Needs Evidence, Not Steam; Creator/org: Codex	CH16	available_lightweight_replacement	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/i0261/i0261-f16-09-clean-supply-card.svg	yes	2d63cbea8d7985066cfef7277ad3afd3200d2619723d6defbb1fc9f66b50f641		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original lightweight SVG replacement card generated to cut an unresolved photo placeholder; no external raster or found photograph copied; final page/caption/source-note QA still required.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	acquisition_ready	blocked_missing_source_file_permission-needed	cut_photo_placeholder_replace_with_original_card	Cut the unresolved nuclear/cooling-tower photo placeholder and replace it with a clean-supply evidence card.	A-0143	A-0261-006
I-0261	F17.01	CH17	ch17-fig01	066	A-0064	svg_diagram	Figure 17.1 - Tokenization Ladder. Human text becomes subword pieces, token IDs, context budget, and next-token prediction target.	Figure 17.1 - Tokenization Ladder. Human text becomes subword pieces, token IDs, context budget, and next-token prediction target.	F17.01: Tokenization Ladder. Shows tokenization ladder. Source and blocker notes remain required at placement.	Source IDs: S-0153;S-0154;S-0043; Asset source: Generated Chapter 17 tokenization ladder; Creator/org: Codex	S-0153;S-0154;S-0043	ready_svg	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/chapter17-tokenization-ladder.svg	yes	27de6ef5355c379e7cb6f37fadc403be9ebf20daa9db5b40fd7fea6213c4449f		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	available	embed_ready_after_page_qa	keep_existing_embed_ready_asset	Existing source file already embeds or is ready after page QA.	A-0064	A-0064
I-0261	F17.02	CH17	ch17-fig02	067	A-0065	svg_diagram	Figure 17.2 - Web Corpus Filter Funnel. Common Crawl style data becomes a training-mixture candidate through filtering, deduplication, and documentation decisions.	Figure 17.2 - Web Corpus Filter Funnel. Common Crawl style data becomes a training-mixture candidate through filtering, deduplication, and documentation decisions.	F17.02: Web Corpus Filter Funnel. Shows web-corpus filter funnel. Source and blocker notes remain required at placement.	Source IDs: S-0155;S-0156;S-0159;S-0160; Asset source: Generated Chapter 17 web-corpus filter funnel; Creator/org: Codex	S-0155;S-0156;S-0159;S-0160	ready_svg	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/chapter17-web-corpus-filter-funnel.svg	yes	28fec58b048acb4e0d4c5285e04ae6148f3de9fd5506a635011acc4c8f936851		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	available	embed_ready_after_page_qa	keep_existing_embed_ready_asset	Existing source file already embeds or is ready after page QA.	A-0065	A-0065
I-0261	F17.03	CH17	ch17-fig03	068	A-0066	svg_diagram	Figure 17.3 - Data Mixture Control Board. Schematic corpus lanes show data mixtures as recipes with open-corpus rows and closed-corpus blockers.	Figure 17.3 - Data Mixture Control Board. Schematic corpus lanes show data mixtures as recipes with open-corpus rows and closed-corpus blockers.	F17.03: Data Mixture Control Board. Shows data mixture control board. Source and blocker notes remain required at placement.	Source IDs: S-0042;S-0157;S-0158;S-0159;S-0163; Asset source: Generated Chapter 17 data-mixture control board; Creator/org: Codex	S-0042;S-0157;S-0158;S-0159;S-0163	ready_svg	publish_after_render_caption_source_note_qa	publish_after_repair_render_qa	available	assets/visual_system/chapter17-data-mixture-control-board.svg	yes	3286b2d1b058ddb17901b5aff25c8471e2ca4f84fee3e4f79aaa195dd66874f4		no		needs_i0262_render	Render the I-0261 replacement asset in the next full-book visual PDF; keep source-note and blocker nearby.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	no_empty_callout_ready_for_i0262_render	available	embed_ready_after_page_qa	keep_existing_embed_ready_asset	Existing source file already embeds or is ready after page QA.	A-0066	A-0066
