pass_id	page	words	images	drawings	ink_ratio	dark_ratio	blank	severe_sparse	micro_visual	sample
I-0317	347	305	0	2	0.43343	0.07347	no	no	no	Uptime Institute's 2025 operator survey added a caution from the field: average PUE had changed little for a sixth consecutive year, server-rack power densities
I-0317	348	168	1	4	0.29093	0.03994	no	no	no	"From Tokens Back To Land Equinix AI Data-Center Surface, shown as a public web page The most honest version of the ""AI factory"" is not a slogan. It is a stack o"
I-0317	349	372	0	2	0.52539	0.08555	no	no	no	separate source package that specifies workload, model, hardware, utilization, data-centre overhead, batching, context, output length, and measurement method. [
I-0317	350	201	1	4	0.49704	0.06805	no	no	no	prompts, and tools. A frontier LLM was also an operating claim on a machine room, a power system, and a geography Useful Capacity Is Not Nameplate Capacity Inte
I-0317	351	361	0	2	0.50986	0.07890	no	no	no	that works for overnight batch inference may be the wrong asset for interactive chat. A cluster that handles short answers cheaply may be strained by long-conte
I-0317	352	369	0	2	0.52909	0.08481	no	no	no	This is one reason cloud partnerships mattered in the LLM era. A model lab wanted access to clusters, deployment infrastructure, reliability operations, securit
I-0317	353	152	1	4	0.43393	0.06238	no	no	no	What This Chapter Must Not Claim Fast Power Is A Constraint Stack. Figure 16.x candidate - Gas turbine speed-to-power texture The chapter's power comes from spe
I-0317	354	176	1	4	0.46869	0.05794	no	no	no	"It must not convert NVIDIA or GTC ""AI factory"" rhetoric into neutral performance, deployment, partner, roadmap, availability, or revenue facts in Chapter 16. Th"
I-0317	355	341	0	4	0.44749	0.06460	no	no	no	The community with land still needed a reason to accept the trade. The chip with performance still needed a rack that could cool it. The rack still needed a bui
I-0317	356	24	2	9	0.19822	0.00000	no	no	no	Chapter 16 N16-1 note layout mock. Figure 16.x - N16-1 Note Layout Mock Chapter 16 parent inline-cue render. Figure 16.x - Parent Inline-Cue Render
I-0317	357	54	2	51	0.51923	0.16889	no	no	no	Chapter 16 cooling and rack-density note CoreWeave, shown as a public web page PDF DECK REPORT PAGE GTC Infrastructure Constraint Surfaces Blackwell/Rubin, NVLi
I-0317	358	92	1	44	0.57076	0.02194	no	no	no	GTC 2026 Blackw GTC 2026 Blackwel transition surface presentation page Hardware transition page for cutoff- labeled AI factory narration GTC 2026 NVLin GTC 2026
I-0317	359	212	1	56	0.53698	0.09615	no	no	no	Power, Data, And Token Supply Chains Electricity, cooling, interconnection, data, tokenization, and retrieval diagrams Caption: Power, Data, And Token Supply Ch
I-0317	360	118	0	24	0.22954	0.01553	no	no	no	Chapter 8 cloud- to- product flywheel diagram Shows the business mechanism behind the cloud bargain without proving financial success, active use, productivity
I-0317	361	99	1	11	0.43491	0.05597	no	no	no	Chapter 17: Data, Tokens, and the Library Problem Date span: 2003-2026 DATA SUPPLY Cutoff guard: Closed training mixtures are not guessed. 17. Data, Tokens, and
I-0317	362	353	0	2	0.49285	0.07544	no	no	no	That sentence sounds plain, almost clerical. It is not. The modern LLM was built on a wager that the world's writing could be converted into training material:
I-0317	363	363	0	2	0.51824	0.07890	no	no	no	much structure onto the model. Subword tokenization is the compromise: break text into pieces that are common enough to be reusable and small enough to handle r
I-0317	364	185	1	4	0.50321	0.06484	no	no	no	Common Crawl and the Dirty Ocean Web Corpus Filter Funnel Once the world has been chopped into tokens, the next question is which tokens enter the diet The open
I-0317	365	349	0	2	0.49310	0.09147	no	no	no	representation. Its broader lesson is simple: dataset cleaning is not a neutral household chore. Filtering changes whose language remains, whose pages disappear
I-0317	366	363	0	2	0.52811	0.07717	no	no	no	often could not tell whether the ability came from generalization, memorization, contamination, retrieval, post-training, or a hidden system prompt. The model's
I-0317	367	271	0	2	0.38338	0.05202	no	no	no	Deduplication work showed that repeated training examples could materially affect model behavior and evaluation. The broad lesson is safer than any single numbe
I-0317	368	202	1	4	0.48126	0.06583	no	no	no	Long Context Is Not the Whole Library Data Mixture Control Board By 2024, another temptation had appeared: perhaps the data problem could be dodged by making th
I-0317	369	351	0	2	0.51578	0.07520	no	no	no	still need selection, ordering, permissions, citation behavior, and evaluation. A million tokens can contain the answer and still be misread. It can also contai
I-0317	370	178	1	4	0.49679	0.06164	no	no	no	Memorization connects to privacy, copyright, benchmark integrity, and product trust. It also connects to product design. A company may add filters, refusal poli
I-0317	371	346	0	2	0.50099	0.06460	no	no	no	a lab-grown edge case, or a translation of messy human evidence into a form the training run can digest. It can improve a model by making rare tasks abundant. I
I-0317	372	383	0	2	0.53920	0.09393	no	no	no	The process begins with access: what can be crawled, licensed, generated, logged, bought, or contributed. It continues with filtering: what is removed for quali
I-0317	373	197	0	4	0.26134	0.05794	no	no	no	The visual package already names the notes four jobs: tokenization ladder, web-corpus filter funnel, data-mixture control board, and memorization/contamination
I-0317	374	6	2	9	0.29438	0.00049	no	no	no	visual grammar prototype visual grammar prototype
I-0317	375	17	3	12	0.43516	0.22978	no	no	no	Databricks ML, shown as a public web page Snowflake Cortex, shown as a public web page Databricks
I-0317	376	2	2	9	0.16445	0.08925	no	no	yes	Anaconda pandas
I-0317	377	2	2	9	0.14374	0.07372	no	no	yes	scikit-learn PostgreSQL
I-0317	378	83	2	40	0.42258	0.05843	no	no	no	MongoDB Data, Observability, And Service Infrastructure Data stores, telemetry, distributed execution, search, and caches make the LLM product stack durable eno
I-0317	379	0	0	4	0.43097	0.00000	no	no	no	
I-0317	380	85	1	11	0.40385	0.05572	no	no	no	Chapter 18: Tools, Retrieval, and the Agent Turn Date span: 2023-2026 TOOL USE Cutoff guard: Agent language is kept bounded to observed interfaces and docs. 18.
I-0317	381	310	0	2	0.42258	0.06534	no	no	no	The original ChatGPT miracle was still mostly a conversation. The model answered, refused, rewrote, summarized, translated, improvised, and explained. It could
I-0317	382	192	1	4	0.51652	0.05547	no	no	no	Retrieval: Memory Without Memory Function-Call Limit The simplest way to make an LLM look grounded is not to change the model at all. Put better evidence in its
I-0317	383	361	0	2	0.50518	0.09073	no	no	no	the notes document, the generator may answer beautifully from the wrong evidence. If the index contains stale policy, the model may sound official while being o
I-0317	384	364	0	2	0.46252	0.09443	no	no	no	"stage can be measured. That is why RAG belongs in the agent story. It taught the field to stop asking whether the model ""knows"" and start asking what evidence t"
I-0317	385	201	1	4	0.49285	0.05745	no	no	no	execution request, a retrieval call, or a transaction draft. The LLM became a soft parser for human intention Soft parsers are dangerous. A conventional parser
I-0317	386	383	0	2	0.52885	0.08457	no	no	no	happened later to that exact product surface, the historical signal was clear: the assistant would not remain sealed inside a chat transcript. It would become a
I-0317	387	175	1	4	0.47485	0.04216	no	no	no	workplace assistant can leak a file across permission boundaries. The general agent turn therefore needs the coding chapter as proof of concreteness, but it can
I-0317	388	360	0	2	0.49926	0.08383	no	no	no	That loop became the diagram behind many agent demos. It is also the place where the hype sneaks in. A diagram can make the system look like a rational worker.
I-0317	389	361	0	2	0.50542	0.07742	no	no	no	guidance, the tool-using assistant can be steered away from the user's intent or the developer's policy. Early prompt-injection work and public reporting made t
I-0317	390	169	1	4	0.43688	0.05301	no	no	no	The Harness Is The Product Figure 12/18.x - ChatGPT Tool Surface. screenshot slot for plugins, GPTs, or tool-access product packaging By the time the field bega
I-0317	391	334	0	2	0.49556	0.06805	no	no	no	This is also why model comparisons become treacherous in agent settings. A benchmark score may reflect a model, a prompt, a tool set, a scaffold, a retry budget
I-0317	392	318	0	3	0.49137	0.07051	no	no	no	What Changed, And What Did Not The agent turn changed the felt Limit of computing. Before, a user asked a model for words. After, a user could ask a model to he
I-0317	393	20	2	9	0.16765	0.08555	no	no	no	Chapter 18 Image Sequence Images placed with this chapter to keep the visual evidence close to the story LangChain OpenTelemetry
I-0317	394	43	2	51	0.31755	0.11686	no	no	no	Ray Dask Agent And Application Runtime Stack Agent software needs frameworks, APIs, runtimes, and web stacks; these marks make that dependency legible Caption:
I-0317	395	36	1	56	0.58383	0.01381	no	no	no	LangC LangCha agent/applic framework FastAP FastAPI inference/A service Go Go systems language Rust Rust systems language Node.j Node.js server/runti TypeS Type
I-0317	396	0	0	4	0.06016	0.00000	no	no	no	
I-0317	397	73	0	9	0.16174	0.04142	no	no	no	Chapter 19: Code as the Second Native Language Date span: 2021-2026 CODE MODELS Cutoff guard: Productivity and replacement claims stay blocked unless independen
I-0317	398	47	1	4	0.29783	0.01972	no	no	no	The Language That Compiles Code Llama Paper Page As Code-Model Lineage, shown as a paper or report page Code was never merely another dataset. It was the strang
I-0317	399	363	0	2	0.52244	0.08333	no	no	no	That made it almost too perfect for large language models. Natural language could be fluent without being true. A paragraph could sound notes and still invent a
I-0317	400	130	1	4	0.35503	0.06065	no	no	no	because a customer depended on it. But it could learn enough statistical structure to make code feel newly conversational. The programmer's sentence became a po
I-0317	401	398	0	2	0.52293	0.08161	no	no	no	The first Copilot experience was powerful because it met programmers where they already lived. It did not ask them to leave the editor, write a formal specifica
I-0317	402	366	0	2	0.48151	0.08457	no	no	no	The New Shape Of Reading The earliest public excitement around coding models focused on writing. The model wrote a function. It wrote a test. It wrote a small g
I-0317	403	175	1	4	0.38955	0.07027	no	no	no	The Contest Laboratory T003 - Figure 19.03 - 2025 Model-Landscape Table If Codex and Copilot made code generation feel practical, AlphaCode made it feel competi
I-0317	404	286	0	2	0.41026	0.06484	no	no	no	AlphaCode also helped separate two questions that popular coverage often merges. One question is whether a model can write a plausible program. Another is wheth
I-0317	405	182	1	4	0.63585	0.39472	no	no	no	Open Code Models And The Diffusion Of Skill SWE-bench GitHub Repository Surface Code capability did not remain only inside proprietary assistants. Meta's Code L
I-0317	406	338	0	2	0.50616	0.06805	no	no	no	depended on task, latency, security posture, hardware, cost, language coverage, integration burden, and the team's appetite for operating its own stack This was
I-0317	407	361	0	2	0.51923	0.08161	no	no	no	SWE-bench pushed evaluation toward that reality by asking language models to resolve real GitHub issues in real codebases. The shift sounds modest until the rea
I-0317	408	175	1	4	0.36440	0.06780	no	no	no	The Repository Becomes The Prompt T004 - Figure 19.05 - 2021 Model-Landscape Table. The 2021 benchmark/model-landscape table records early code/model context as
I-0317	409	347	0	2	0.47904	0.07273	no	no	no	This partiality defines the human role. The developer becomes a framer of tasks and a judge of diffs. A good request to a coding model is not merely descriptive
I-0317	410	361	0	2	0.48817	0.06731	no	no	no	First, it revealed that language could be operational. A sentence could become a function, a query, a test, a patch, or a shell command. That is the dream at th
I-0317	411	114	1	7	0.30375	0.04068	no	no	no	The remaining editorial work should now sit beside the chapter rather than inside its ending: normalize OpenAI Codex and Codex paper captures before exact Human
I-0317	412	9	2	9	0.19403	0.03304	no	no	no	Chapter 19 editor-to-repository workflow Chapter 19 coding benchmark ladder
I-0317	413	11	2	9	0.30350	0.18195	no	no	no	Chapter 19 repository-as-prompt schematic PyTorch, shown as a public web page
I-0317	414	2	2	9	0.16938	0.10651	no	no	yes	Python PyTorch
I-0317	415	115	2	28	0.42850	0.09467	no	no	no	TensorFlow PAPER REPORT EXCERPT Open-Model, Code, And Benchmark Texture Code Llama, Mistral, Mixtral, Llama 3, and LiveCodeBench make open-model and coding-eval
I-0317	416	0	0	4	0.43097	0.00000	no	no	no	
I-0317	417	79	0	9	0.19379	0.06731	no	no	no	Chapter 20: Claude Code and the Industrialization of Pair Programming Date span: 2024-2026 REPOSITORY WORK Cutoff guard: Coding-agent claims do not imply autono
I-0317	418	168	1	4	0.58013	0.39694	no	no	no	The Terminal Becomes A Colleague OpenAI Evals Repository Surface. OpenAI Evals GitHub repository screenshot gives the coding-agent harness loop an evaluation-to
I-0317	419	293	0	2	0.40409	0.07372	no	no	no	The scene is not the agent magically writing software alone. It is a developer at a terminal deciding how much authority to grant: read this file, inspect that
I-0317	420	69	1	4	0.29956	0.03180	no	no	no	From Prompt To Work Order SWE-bench Paper Page As Harness Evidence, shown as a paper or report page The basic ergonomics of agentic coding are simple enough to
I-0317	421	304	0	2	0.40533	0.06435	no	no	no	made language operational. Here the two lines meet: the tool runner enters the software system and tries to leave behind an artifact that other tools can judge
I-0317	422	56	1	4	0.30399	0.02392	no	no	no	The Benchmark Was A Door, Not A Destination Toolformer Paper Page As Tool-Use Lineage, shown as a paper or report page SWE-bench matters because it changed what
I-0317	423	369	0	2	0.53994	0.07446	no	no	no	projects. That made the benchmark feel closer to work: understand the repo, modify the notes files, pass the tests But the chapter should not treat SWE-bench as
I-0317	424	371	0	2	0.53772	0.09837	no	no	no	That is why the early low scores were as important as the later high scores. The initial paper reported that then-current systems could resolve only a small sha
I-0317	425	361	0	2	0.50567	0.07643	no	no	no	That distinction is the heart of the chapter. A raw model and an agent system are different objects. The model predicts and reasons. The agent wrapper chooses t
I-0317	426	342	0	2	0.46105	0.08309	no	no	no	"That nearness is why the chapter should resist the romance of ""autonomy."" The more accurate word is supervision. The agent may propose commands, inspect files,"
I-0317	427	170	1	4	0.49926	0.15804	no	no	no	The New Pair Programming Berkeley Function Calling Leaderboard Surface. Berkeley Function Calling Leaderboard screenshot makes tool-use evaluation visible; it C
I-0317	428	390	0	2	0.49926	0.07298	no	no	no	1. The human frames the task. 2. The agent builds a map of the repository. 3. The agent proposes a plan or starts with a small edit. 4. The agent runs a check.
I-0317	429	222	0	2	0.33481	0.04808	no	no	no	The chapter should not reduce coding agents to productivity. Productivity is the tempting business-book claim: fewer hours, faster teams, cheaper software. The
I-0317	430	220	1	4	0.56657	0.28994	no	no	no	What The Agent Still Cannot Own GitHub Copilot Product Surface, shown as a public web page The failure modes are not footnotes. They are the chapter's honesty A
I-0317	431	349	0	2	0.49408	0.07865	no	no	no	The most important thing the agent cannot own is intent. It can infer intent from the prompt, the repository, names, tests, and prior messages. It can produce a
I-0317	432	375	0	2	0.55104	0.07939	no	no	no	That translation is why coding agents belong at the center of the LLM story. They connect the book's major strands: language as interface, code as data, benchma
I-0317	433	210	0	4	0.34369	0.03575	no	no	no	and human trust. It is also a mirror. If the system is well-tested, well-factored, and well-instructed, the agent looks smarter. If the system is tangled, undoc
I-0317	434	11	2	9	0.32249	0.02096	no	no	no	Chapter 20 coding-agent harness loop Chapter 20 coding benchmark caveat matrix
I-0317	435	19	2	9	0.33629	0.00444	no	no	no	Chapter 20 tool-call lifecycle Workflow claims are allowed now; productivity, adoption, revenue, replacement, and enterprise-outcome claims need stronger eviden
I-0317	436	3	2	9	0.16765	0.09418	no	no	yes	xAI/X GitHub
I-0317	437	2	2	9	0.18245	0.11686	no	no	no	Docker Kubernetes
I-0317	438	2	2	9	0.13141	0.06607	no	no	yes	Linux Cloudflare
I-0317	439	2	2	9	0.15779	0.10133	no	no	yes	Apache FastAPI
I-0317	440	2	2	9	0.16321	0.09862	no	no	yes	Go Rust
I-0317	441	3	2	9	0.22461	0.14127	no	no	no	Node.js TypeScript
I-0317	442	2	2	9	0.22362	0.15680	no	no	no	JavaScript Vite
I-0317	443	2	2	9	0.13190	0.07446	no	no	yes	Vercel Netlify
I-0317	444	35	2	51	0.32421	0.10922	no	no	no	Redis Elastic Agents, Coding, And Tool Use Tool use, coding benchmarks, repo loops, Claude Code, and software automation Caption: Agents, Coding, And Tool Use.
I-0317	445	276	1	64	0.52244	0.07101	no	no	no	Figure 12.2 - Claude Figure 12.2 - Claude Becomes A Product Family. Haiku, Sonnet, Opus, computer use, Claude Code, and Claude 4 mark release surfaces and produ
I-0317	446	0	0	4	0.06016	0.00000	no	no	no	
I-0317	447	102	1	11	0.35429	0.10528	no	no	no	Chapter 21: Reasoning, Test-Time Compute, and the New Scaling Axis Date span: 2024-2026 REASONING Cutoff guard: Reasoning labels are not treated as universal in
I-0317	448	10	1	4	0.20562	0.01750	no	no	no	Chain-of-Thought Paper Page, shown as a paper or report page
I-0317	449	13	1	4	0.24137	0.00567	no	no	no	DeepSeek-R1 Report Page As Reasoning Surface, shown as a paper or report page
I-0317	450	224	1	4	0.44132	0.08728	no	no	no	T005 - Figure 21.04 - 2022 Model-Landscape Table. The 2022 benchmark/model-landscape table records the instruction/RLHF-to-early- chat context as a memory aid;
I-0317	451	398	0	2	0.59048	0.07322	no	no	no	reasoning paths and selecting an answer by agreement among them. These papers did not prove that models reasoned like people, or that their written rationales w
I-0317	452	377	0	2	0.57421	0.07865	no	no	no	"experiment. In the product setting, the intermediate work could be an implementation detail. The same phrase, ""reasoning,"" therefore covered a public teaching t"
I-0317	453	414	0	2	0.56484	0.08974	no	no	no	The most important part of DeepSeek-R1 for this book is not the scoreboard drama. It is the mechanism claim: reinforcement learning could incentivize reasoning
I-0317	454	373	0	2	0.52737	0.08407	no	no	no	"OpenAI's process-supervision work belongs in this hinge as well. ""Let's Verify Step by Step"" studied rewarding intermediate reasoning steps rather than only fin"
I-0317	455	373	0	2	0.53254	0.07717	no	no	no	The reader needs a clean distinction here. Chain-of-thought prompting is a way to elicit intermediate reasoning. Self-consistency samples multiple chains and ch
I-0317	456	416	0	2	0.53353	0.10256	no	no	no	Economics follows immediately. Test-time compute is not free. More samples, longer scratchpads, verifier passes, tool calls, and retries all increase latency an
I-0317	457	395	0	2	0.58703	0.06484	no	no	no	user what kind of system they are using. Too much theater becomes misleading. Too little visibility makes the delay feel like a broken product. The design probl
I-0317	458	352	0	2	0.52983	0.08309	no	no	no	That feedback loop is powerful and dangerous. It can improve smaller models. It can also amplify errors, benchmark artifacts, and style quirks. If the teacher m
I-0317	459	395	0	2	0.54265	0.08900	no	no	no	"The hardest unsolved zone was open-world reasoning. Closed tasks reward the final answer. Open-world tasks ask what the task even is. A user says, ""Should we la"
I-0317	460	341	0	4	0.47880	0.06607	no	no	no	samples, search, verifiers, tools, and retries. The frontier is not a single curve but a routing surface. Different tasks sit in different regions. Some are sol
I-0317	461	12	2	9	0.17456	0.02613	no	no	no	Chapter 21 train-time versus test-time compute axes Chapter 21 verifier/search loop
I-0317	462	59	2	11	0.34418	0.05104	no	no	no	Chapter 21 inference-contract matrix Chapter 21 reasoning-budget routing map PAPER REPORT EXCERPT Reasoning, Coding, Tool Use, And Retrieval The gallery gives t
I-0317	463	116	1	24	0.56928	0.03575	no	no	no	DeepS V3 Techn DeepSee V3 Technica Report paper/report excerpt Adds DeepSeek system/repo texture for the China frontier chapter DeepS R1: Incent DeepSee R1: Inc
I-0317	464	0	0	4	0.06016	0.00000	no	no	no	
I-0317	465	100	1	11	0.33309	0.07618	no	no	no	Chapter 22: The Economics of Intelligence on Tap Date span: 2023-2026 ECONOMICS Cutoff guard: Live pricing and margins are not inferred from stale pages. 22. Th
I-0317	466	353	0	2	0.50542	0.09221	no	no	no	The first consumer shock of ChatGPT was that intelligence seemed to be free. A box appeared on the web. A user typed. The machine answered. The price, at least
I-0317	467	317	0	2	0.45414	0.07569	no	no	no	capture chain. [] The important historical fact is not the exact amount alone. It is the change in category. A research-flavored public demo became a recurring-
I-0317	468	192	1	4	0.36366	0.11489	no	no	no	The API Turns Intelligence Into Units OpenRouter As Routing-Ecosystem Handle. OpenRouter is used as a small book ecosystem handle for routing-market texture; it
I-0317	469	339	0	2	0.51677	0.06262	no	no	no	not standard inference. Some rows are post-cutoff captures of pre-cutoff model names. Some rows are deprecated, reasoning-specific, code-specific, or provider-l
I-0317	470	246	0	2	0.34837	0.05178	no	no	no	pricing is captured one day after cutoff and needs a cutoff caveat. Reasoning variants, deprecated rows, model-alias mismatches, missing price rows, prompt-leng
I-0317	471	164	1	4	0.37796	0.07347	no	no	no	Inference Rent T002 - Figure 22.03 - 2019 Model-Landscape Table. The 2019 benchmark/model-landscape table gives the sales-route discussion a GPT-2-era context p
I-0317	472	332	0	2	0.48422	0.08531	no	no	no	Inference rent is the ongoing charge for making intelligence feel instant. It is paid by the provider before it is charged to the customer. The provider must ke
I-0317	473	167	1	4	0.37229	0.07396	no	no	no	This is why procurement became a central LLM battleground. A buyer did not only ask whether the model was smart. It asked about data retention, privacy, access
I-0317	474	303	0	2	0.45957	0.07594	no	no	no	The frontier race was expensive enough that ordinary software metaphors failed. A model lab could grow quickly and still burn cash. A product could be beloved a
I-0317	475	376	0	2	0.52786	0.07249	no	no	no	Routing the Bill Once a company has more than one model, the economic question becomes routing. Which request deserves the expensive model, which can be handled
I-0317	476	374	0	2	0.50888	0.07939	no	no	no	Batch pricing says the same thing about time. If the customer can wait, the provider can schedule work differently. Lower batch prices are not simply discounts;
I-0317	477	244	0	4	0.35380	0.05621	no	no	no	routing, safety, caching, and evaluation. Above that were APIs, subscriptions, copilots, agents, and enterprise workflows. Money could pool at any layer, but th
I-0317	478	10	2	9	0.19107	0.03254	no	no	no	Chapter 22 token meter Chapter 22 routing/caching/batching levers
I-0317	479	13	2	9	0.17357	0.02786	no	no	no	Chapter 22 subscription/API/bundle map Chapter 22 margin and ROI blocker grid
I-0317	480	79	1	11	0.30498	0.06854	no	no	no	Chapter 23: Failure Modes, Truth, and Trust Date span: 2022-2026 TRUST Cutoff guard: Safety claims remain scoped to the source and test condition. 23. Failure M
I-0317	481	9	2	6	0.18269	0.04216	no	no	no	Trust Is A Stack Every Evaluation Casts A Shadow
I-0317	482	220	1	4	0.41519	0.07988	no	no	no	Question, retrieval, generation, audit, blocker, record, and publish steps separate fluent output from scoped evidence The same machine that felt general could
I-0317	483	399	0	2	0.55227	0.08432	no	no	no	That placement matters. Chapter 21 asked how much thinking a task deserves. Chapter 22 asked who pays for that thinking. This chapter asks whether the resulting
I-0317	484	380	0	2	0.57618	0.06188	no	no	no	permission. The answer must know when it has enough support, when it needs retrieval, when it must cite, when it must ask a clarifying question, and when it sho
I-0317	485	389	0	2	0.55054	0.09837	no	no	no	"""Why is my obviously brilliant argument correct?"" the safest answer may be a refusal to accept the premise. But the socially smooth answer is to praise the argu"
I-0317	486	403	0	2	0.57199	0.09196	no	no	no	untrusted text tells the model to ignore prior instructions, reveal hidden prompts, misuse a tool, or treat data as a command. In classical software, code and d
I-0317	487	405	0	2	0.54610	0.07249	no	no	no	elimination, or direct long quotation without extraction. [] Anthropic's Claude model cards play a similar role in the Claude chapters. The system card is not a
I-0317	488	403	0	2	0.54660	0.10010	no	no	no	while still being unmoored from evidence. A refusal can sound principled while being a brittle pattern. A citation can look precise while being fabricated. The
I-0317	489	377	0	2	0.52046	0.07347	no	no	no	"needs a way to say, ""I can draft this, but a human should send it."" These are mundane software patterns, yet they become philosophical inside an LLM product bec"
I-0317	490	394	0	2	0.55473	0.09591	no	no	no	The same tradeoff appears in refusals. A model that never refuses is dangerous. A model that refuses too broadly becomes useless, politically brittle, or easy t
I-0317	491	190	1	7	0.37845	0.05720	no	no	no	machine had crossed from novelty into infrastructure. Once that happened, truth stopped being a philosophical property of answers and became a design requiremen
I-0317	492	131	2	38	0.42036	0.05769	no	no	no	Percy Liang Economics, Trust, And Evaluation Pricing, productivity blockers, safety boundaries, eval caveats, and trust diagrams Caption: Economics, Trust, And
I-0317	493	158	1	44	0.40187	0.03156	no	no	no	search share, and margin need stronger rows diagram output from scoped evidence diagram tools, infrastruc economic and trust diagram Gener Llama family Llama fa
I-0317	494	88	1	11	0.38782	0.06977	no	no	no	Chapter 24: Next Token Date span: through May 24, 2026 CUTOFF SYNTHESIS Cutoff guard: No event after May 24, 2026 is narrated as completed history. 24. Next Tok
I-0317	495	7	2	6	0.41593	0.07199	no	no	no	Five Conversion Gates Unsettled By The Cutoff
I-0317	496	186	1	4	0.45784	0.06780	no	no	no	Human Judgment Loop The smallest act in this book was never a keynote, a benchmark, a lawsuit, a server rack, a venture round, or a product launch. It was a cho
I-0317	497	357	0	2	0.53254	0.08333	no	no	no	That distinction is the spine of the ending. An interface does not have to be conscious to change work. A spreadsheet did not understand finance. A browser did
I-0317	498	373	0	2	0.53427	0.06879	no	no	no	become the next industrial unit. The datacenter chapter then put a harder floor under the rhetoric: compute could move faster than power, and a model served in
I-0317	499	385	0	2	0.54265	0.11292	no	no	no	Trust changed the ending. Chapter 23 refused the easy move of treating failures as footnotes. Hallucination, sycophancy, jailbreaks, prompt injection, eval blin
I-0317	500	395	0	2	0.54019	0.08925	no	no	no	This is one reason the book's visual program became part of the argument. A diagram can clarify a mechanism; it can also launder certainty. A leaderboard can ma
I-0317	501	370	0	2	0.54734	0.06780	no	no	no	semiconductor book. Those layers mattered because they explained why the next token could be generated at frontier scale, for millions of users, inside products
I-0317	502	333	0	2	0.47189	0.07446	no	no	no	notes, claim blockers, and asset manifest are a small nonfiction version of the trust stack it describes: notes before confidence, permission before rhetoric, s
I-0317	503	355	0	2	0.53057	0.08506	no	no	no	Economics was unsettled. Tokens had prices. Subscriptions had prices. Cloud commitments, model routing, caching, batching, distillation, and open-weight deploym
I-0317	504	373	0	2	0.53550	0.07101	no	no	no	those endings. It deserves a harder sentence: by May 24, 2026, the world had built a powerful new computing interface around probabilistic text, and the work of
I-0317	505	36	2	51	0.52392	0.30153	no	no	no	Chapter 24 Image Sequence Images placed with this chapter to keep the visual evidence close to the story xAI, shown as a public web page Crusoe Cloud, shown as
I-0317	506	172	1	74	0.43713	0.07717	no	no	no	Paid access becam Paid access became a product surface source excerpt card svg Enterp ChatG added Enterpris ChatGPT added workplac controls source excerpt card
I-0317	507	166	1	86	0.50641	0.06953	no	no	no	platform framing svg claim card grid lead- time pressure, but not a complete project- level delay database diagram Reader Memory Rails Timelines, maps, network
I-0317	508	176	1	45	0.31780	0.02046	no	no	no	Gener AI factory AI factory stack visual diagram Gives Chapter 15 a reader- friendly mechanism diagram that explains the AI factory stack without converting NVI
I-0317	509	55	0	4	0.10182	0.03254	no	no	no	The Reader Keeps The Ledger The story ends at the cutoff, but the habit it asks for does not. When a model answers, when a company presents a slide, when a benc
