pass_id	expanded_id	source	asset_id	asset_type	target_categories	file_path	file_exists	sha256	render_file_path	render_sha256	title	caption	story_purpose	source_url_or_path	rights_or_private_use_note	blocked_claims	render_role
I-0295	VX032	supplemental_private_visual_atlas	A-0084	svg_diagram	curated_chart_data_svg_visualization	assets/visual_system/chapter22-subscription-api-bundle-map.svg	yes	292dd61f6c654cea54fab5d4737abb5e3668b4e03ec2bb79f2ce6c6941244e3d	rendered\full_book_i0295\expanded_rasters\VX032_chapter22-subscription-api-bundle-map.png	966b03ae4b98a504e869d449dbb1437bbaf79e5a662fcc227d52e59a7e162510	Generated Chapter 22 subscription/API/bundle map	Figure 22.3 - Intelligence Is Sold Through More Than One Door. Subscription, API meter, and enterprise/cloud bundles are separate routes to market.	Separates product surfaces from outcome economics while blocking subscriber, paid-seat, active-use, productivity, revenue, margin, ROI, and broad adoption claims.	local:data/chapter22_economics_visual_package_i0131.tsv	Original lightweight SVG generated from Chapter 22 source and claim rows; no external image assets; not a revenue or adoption chart.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_curated_chart_data_svg_visualization
I-0295	VX033	supplemental_private_visual_atlas	A-0085	svg_diagram	curated_chart_data_svg_visualization	assets/visual_system/chapter22-margin-roi-blocker-grid.svg	yes	3ca6f93e1c06089f6b050a56c8a9903adfc45e5c62e6f04860b5905d09050dd2	rendered\full_book_i0295\expanded_rasters\VX033_chapter22-margin-roi-blocker-grid.png	afe3af4140ced0210cc043172bd876377c78594a188e31260201870fd92536ed	Generated Chapter 22 margin and ROI blocker grid	Figure 22.4 - The Tempting Economics Claims Are Not The Sourced Ones. Visible evidence classes are mapped to blocked revenue, margin, utilization, ROI, and price-quality claims.	Makes the chapter's negative controls visible so market-structure evidence does not become balance-sheet evidence.	local:data/chapter22_economics_visual_package_i0131.tsv	Original lightweight SVG generated from Chapter 22 blocker rows; no external image assets; no provider revenue, gross-margin, profitability, capex, utilization, customer ROI, workload-savings, or price-quality frontier claim.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_curated_chart_data_svg_visualization
I-0295	VX034	supplemental_private_visual_atlas	A-0086	svg_diagram	curated_chart_data_svg_visualization	assets/visual_system/chapter9-research-to-product-conversion-timeline.svg	yes	63d802c5f9c4053c8dae2e3f8c02fadf36a2c743aa8121be10909d7f38f2d81a	rendered\full_book_i0295\expanded_rasters\VX034_chapter9-research-to-product-conversion-timeline.png	d00aa85f6efede614457823eb409829f1fbb89509d94fb3b0d33f6388970e65a	Generated Chapter 9 research-to-product conversion timeline	Figure 9.1 - Research Became Product In Stages. Google/DeepMind chronology is shown as a conversion sequence from Transformer and PaLM to Bard, Gemini, long context, and Gemini 2.5 thinking.	Shows Google's conversion problem without ranking the company or implying market success.	local:data/chapter9_google_deepmind_visual_package_i0132.tsv	Original lightweight SVG generated from Chapter 9 chronology and claim-audit rows; no external image assets; adoption, revenue, benchmark superiority, TPU-vs-GPU cost/performance, and Search-click claims remain blocked.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_curated_chart_data_svg_visualization
I-0295	VX035	supplemental_private_visual_atlas	A-0087	svg_diagram	curated_chart_data_svg_visualization	assets/visual_system/chapter9-tpu-search-workspace-surface-map.svg	yes	8cd8156d35508fad0d5e174245db84e30122d12d852d48cdf1f453d91369986f	rendered\full_book_i0295\expanded_rasters\VX035_chapter9-tpu-search-workspace-surface-map.png	fac4ab9cf6660265562363fbbe62c2db2876346cca4e755809b96c7994e35bbf	Generated Chapter 9 TPU/Search/Workspace surface map	Figure 9.2 - Google's Gemini Question Was Surface Conversion. Research, TPUs, Search, Workspace, Android, developer APIs, and cloud are mapped as product surfaces.	Makes Google's stack breadth legible while preserving the distinction between availability and user desire.	local:data/chapter9_google_deepmind_visual_package_i0132.tsv	Original lightweight SVG generated from Chapter 9 source and claim rows; no external image assets; no user preference, productivity, revenue, cloud-share, Search-click, or TPU-superiority claim.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_curated_chart_data_svg_visualization
I-0295	VX036	supplemental_private_visual_atlas	A-0088	svg_diagram	curated_chart_data_svg_visualization	assets/visual_system/chapter9-gemini-long-context-lane.svg	yes	b678701ee49324387066539e6d56c5399166f75ce0669ca894d179af622c61e7	rendered\full_book_i0295\expanded_rasters\VX036_chapter9-gemini-long-context-lane.png	32c703533d0f6222fac1dba0c7886fdc4db359730f387fcecd22379c94b83a57	Generated Chapter 9 Gemini long-context lane	Figure 9.3 - Long Context Became A Product Grammar. Gemini 1.5 technical, consumer, and developer/cloud access-path lanes are separated.	Shows long context as product grammar and infrastructure pressure rather than solved memory or retrieval.	local:data/chapter9_google_deepmind_visual_package_i0132.tsv	Original lightweight SVG generated from Chapter 9 long-context rows; no external image assets; solved retrieval, memory, legal review, codebase understanding, enterprise knowledge, latency, and cost claims remain blocked.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_curated_chart_data_svg_visualization
I-0295	VX037	supplemental_private_visual_atlas	A-0089	svg_diagram	curated_chart_data_svg_visualization	assets/visual_system/chapter9-benchmark-adoption-blocker-grid.svg	yes	ad9b6e2226a939e024456177b95c45e32f1c3ba6ff2e4913cc7ee0f09911232e	rendered\full_book_i0295\expanded_rasters\VX037_chapter9-benchmark-adoption-blocker-grid.png	c560cd0fac54850d0b81825c14776bac5a6ceb4019c730e142ad9743ae0db07d	Generated Chapter 9 benchmark/adoption blocker grid	Figure 9.4 - The Tempting Gemini Claims Need Different Evidence. Supported Google/Gemini claims are separated from benchmark, adoption, revenue, Search economics, and TPU outcome blockers.	Makes negative controls visible so product posts and model-card surfaces do not become market or benchmark proof.	local:data/chapter9_google_deepmind_visual_package_i0132.tsv	Original lightweight SVG generated from Chapter 9 blocker rows; no external image assets; no neutral benchmark crown, live-rank, adoption, subscribers, productivity, revenue, ROI, margins, cloud share, Search-click, ad-economics, or TPU cost/performance claim.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_curated_chart_data_svg_visualization
I-0295	VX038	supplemental_private_visual_atlas	A-0090	svg_diagram	curated_chart_data_svg_visualization	assets/visual_system/chapter19-code-as-language-ladder.svg	yes	0735a8229bc63bef36ce839d094094b386e50c816638003c77cffb13e0381614	rendered\full_book_i0295\expanded_rasters\VX038_chapter19-code-as-language-ladder.png	56ac8f64e8a7036654f3082718ab8157ba5f4105e05a8c4ad98fae2d6f31bf1d	Generated Chapter 19 code-as-language ladder	Figure 19.1 - Code Was The Second Native Language. Natural-language intent, syntax, execution feedback, and repository context are shown as a supervised ladder.	Shows code as translation into operation without implying autonomous programming or literal understanding.	local:data/chapter19_code_visual_package_i0133.tsv	Original lightweight SVG generated from Chapter 19 source and claim rows; no external image assets; productivity, adoption, security quality, autonomous engineering, and replacement claims remain blocked.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_curated_chart_data_svg_visualization
I-0295	VX039	supplemental_private_visual_atlas	A-0091	svg_diagram	curated_chart_data_svg_visualization	assets/visual_system/chapter19-editor-to-repository-workflow.svg	yes	d61600247a83982240f9cbbc8152aa4aa07b1a90528cbb642118fb0128fea0b3	rendered\full_book_i0295\expanded_rasters\VX039_chapter19-editor-to-repository-workflow.png	7192c6decc569bc9c4830740eb2d655bab491a06a022a8d3fc19ee9053f7611d	Generated Chapter 19 editor-to-repository workflow	Figure 19.2 - The Assistant Entered At The Cursor. Copilot-style assistance is mapped through editor context, suggestion, human review, tests, and repository integration.	Makes the editor assistant loop legible while preserving the distinction between suggestion and outcome.	local:data/chapter19_code_visual_package_i0133.tsv	Original lightweight SVG generated from Chapter 19 Copilot rows; no external image assets; no active-user, paid-seat, productivity, code-quality, security-quality, broad-acceptance, or replacement claim.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_curated_chart_data_svg_visualization
I-0295	VX040	supplemental_private_visual_atlas	A-0092	svg_diagram	curated_chart_data_svg_visualization	assets/visual_system/chapter19-benchmark-ladder.svg	yes	5c0492af7da698c1aee7bf4b23055480108ebabb567e6716f19682df62bdff33	rendered\full_book_i0295\expanded_rasters\VX040_chapter19-benchmark-ladder.png	36051186ae1171afdc8a38ce7a2e0828687c37aa84ee0ac4992685cbb4a29bed	Generated Chapter 19 coding benchmark ladder	Figure 19.3 - Coding Scores Need A Harness Story. HumanEval-style functions, AlphaCode contest systems, SWE-bench repository repair, and LiveCodeBench contamination-aware tasks are separated before comparison.	Teaches benchmark permission before any code score becomes a rank, productivity claim, or broad competence claim.	local:data/chapter19_code_visual_package_i0133.tsv	Original lightweight SVG generated from Chapter 19 benchmark rows; no external image assets; exact HumanEval values, model sizes, live leaderboards, best-coding-model claims, productivity, and broad competence claims remain blocked.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_curated_chart_data_svg_visualization
I-0295	VX041	supplemental_private_visual_atlas	A-0093	svg_diagram	curated_chart_data_svg_visualization	assets/visual_system/chapter19-repository-as-prompt.svg	yes	2f95044fae7f4a734403747074eaa5a5bf8c507870d4b6b50b60717fecaac4a5	rendered\full_book_i0295\expanded_rasters\VX041_chapter19-repository-as-prompt.png	1e101f3c612979622fd6fa1e8d7ca3cd4ab673603af65b305e51ca58a0861c05	Generated Chapter 19 repository-as-prompt schematic	Figure 19.4 - The Repository Became The Prompt. Files, docs, issues, errors, tests, and instructions feed a coding model while review and responsibility remain external gates.	Connects repository context to supervised coding workflows and hands off cleanly to the Chapter 20 terminal-agent case study.	local:data/chapter19_code_visual_package_i0133.tsv	Original lightweight SVG generated from Chapter 19 source and claim rows; no external image assets; autonomous engineering, secure deployment, replacement, productivity, terminal-agent product details, and job-displacement claims remain blocked.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_curated_chart_data_svg_visualization
I-0295	VX042	supplemental_private_visual_atlas	A-0112	svg_diagram	curated_chart_data_svg_visualization	assets/visual_system/chapter10-open-weight-control-stack.svg	yes	d0b6ef74c9b4ac3da64d3ee5cfa1b456c5049971ecabdfd8053e4ef10f63d5f2	rendered\full_book_i0295\expanded_rasters\VX042_chapter10-open-weight-control-stack.png	b70c61f9b31eec2f158f92bdfabd04d41ff879e5c8b244707ef0906110d8185c	Generated Chapter 10 open-weight control stack	Figure 10.2 - Open-Weight Control Stack. Weights, license, data transparency, hosting, safety, ecosystem work, and benchmark permission are separated.	"Makes Chapter 10's control-stack argument visible so ""open"" does not become one undifferentiated claim."	local:data/chapter10_open_weight_control_stack_visual_package_i0142.tsv	Original lightweight SVG generated from Chapter 10 source and audit rows; no external image assets; no open-source equivalence, license freedom, adoption, safety, benchmark superiority, price-quality, lower-cost, or full-transparency claim.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_curated_chart_data_svg_visualization
I-0295	VX043	supplemental_private_visual_atlas	A-0113	svg_diagram	curated_chart_data_svg_visualization	assets/visual_system/chapter10-adopter-burden-transfer.svg	yes	a78d8ece5aaf127314ed23c260ae005f8b31a99eed39298ec637646391133e07	rendered\full_book_i0295\expanded_rasters\VX043_chapter10-adopter-burden-transfer.png	1ae4cd30e0143d97b3aeaf010e491d5652ef3ad0cf06815402e4876bb7923c03	Generated Chapter 10 adopter burden transfer diagram	Figure 10.3 - What Moves To The Adopter. Open-weight deployments shift hosting, monitoring, updates, evals, security, governance, and incident response outward.	Shows why open weights create control and burden at the same time.	local:data/chapter10_open_weight_control_stack_visual_package_i0142.tsv	Original lightweight SVG generated from Chapter 10 source and audit rows; no external image assets; no cheaper, safer, more adopted, higher-quality, better-performing, or enterprise-outcome claim.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_curated_chart_data_svg_visualization
I-0295	VX044	supplemental_private_visual_atlas	A-0114	svg_diagram	curated_chart_data_svg_visualization	assets/visual_system/chapter10-llama-source-screenshot-priority.svg	yes	0bb984467e051e02c49d03c31682c56198e01c1ebc0bb28adf4187a16ff0f776	rendered\full_book_i0295\expanded_rasters\VX044_chapter10-llama-source-screenshot-priority.png	0a7ea12d8bfb47975e0090fa7522b7cf3e689db6e48c22aa487ebe1c80e67efe	Generated Chapter 10 Llama screenshot-priority board	Figure 10.4 - Llama Screenshot Priorities. Existing Llama screenshot slots are prioritized as developer and release surfaces, not market evidence.	Prevents final layout from stacking four similar Meta pages and tells later capture work which surfaces matter most.	local:data/chapter10_open_weight_control_stack_visual_package_i0142.tsv	Original lightweight SVG generated from I-0137 audit and existing acquisition rows; no external image assets; no popularity, stars, downloads, current license state, ecosystem size, deployment, adoption, benchmark, quality, or safety proof.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_curated_chart_data_svg_visualization
I-0295	VX045	supplemental_private_visual_atlas	A-0106	source_screenshot_slot	real_photo_screenshot_source_image	assets/gtc_2026/slides/page-029-ai-factories.png	yes	5482214d4f378b4f8875ecfd7665e458dd3cf741990553a2561408ea4d27ea7f	assets\gtc_2026\slides\page-029-ai-factories.png	5482214d4f378b4f8875ecfd7665e458dd3cf741990553a2561408ea4d27ea7f	GTC 2026 page 29 AI-factory source surface	Figure 15.x candidate - NVIDIA's page 29 AI-factory thesis as attributed stagecraft/source rhetoric.	Shows NVIDIA's own framing while keeping the independent economics question outside the slide.	local:data/physical_infrastructure_capture_execution_i0145.tsv	Existing ignored private-use raster hash-recorded at 5760x3240; no neutral industry definition, independent economics, deployed-factory performance, or revenue proof.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_real_photo_screenshot_source_image
I-0295	VX046	supplemental_private_visual_atlas	A-0107	source_screenshot_slot	real_photo_screenshot_source_image	assets/gtc_2026/slides/page-051-dsx-ai-factory.png	yes	98f9add0157e7acf94a171fd4ce8ac09493a419c63274b48f4432430918496cc	assets\gtc_2026\slides\page-051-dsx-ai-factory.png	98f9add0157e7acf94a171fd4ce8ac09493a419c63274b48f4432430918496cc	GTC 2026 page 51 DSX handoff source surface	Figure 15/16.x candidate - NVIDIA's DSX platform slide as a bridge from GTC rhetoric to physical constraints.	Connects Chapter 15 AI-factory stagecraft to Chapter 16 power, cooling, and interconnection evidence.	local:data/physical_infrastructure_capture_execution_i0145.tsv	Existing ignored private-use raster hash-recorded at 5760x3240; no customer deployment, adoption scale, facility performance, or proof that DSX solves power/cooling/interconnection.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_real_photo_screenshot_source_image
I-0295	VX047	supplemental_private_visual_atlas	A-0168	source_media_image	real_photo_screenshot_source_image	assets/source_media/i0210_wave1/CAP-20260526-2101__jensen-huang-cropped.jpg	yes	dc359b3f72b071229f49c0380275de53afe1faf0127bc3a5cc9371c33a941976	assets\source_media\i0210_wave1\CAP-20260526-2101__jensen-huang-cropped.jpg	dc359b3f72b071229f49c0380275de53afe1faf0127bc3a5cc9371c33a941976	Jensen Huang cropped portrait	Figure candidate - Jensen Huang cropped portrait. Local source-media capture for private production; final caption requires rights, attribution, and claim review.	Adds real-world/source-surface texture without promoting adoption, revenue, capacity, workload, performance-rank, safety, or current-UI claims.	https://commons.wikimedia.org/wiki/Special:FilePath/Jensen%20Huang%20(cropped).jpg	Ignored local file; sha256 dc359b3f72b071229f49c0380275de53afe1faf0127bc3a5cc9371c33a941976; file size 104724 bytes; publication rights/fair-use and attribution pending.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_real_photo_screenshot_source_image
I-0295	VX048	supplemental_private_visual_atlas	A-0169	source_media_image	real_photo_screenshot_source_image	assets/source_media/i0210_wave1/CAP-20260526-2102__tsmc-fab5.jpg	yes	e80aa8fbebc5994b7e4e99f645c0898bea3249f4d9936c32c31d6e7273b563a2	assets\source_media\i0210_wave1\CAP-20260526-2102__tsmc-fab5.jpg	e80aa8fbebc5994b7e4e99f645c0898bea3249f4d9936c32c31d6e7273b563a2	TSMC Fab5 building	Figure candidate - TSMC Fab5 building. Local source-media capture for private production; final caption requires rights, attribution, and claim review.	Adds real-world/source-surface texture without promoting adoption, revenue, capacity, workload, performance-rank, safety, or current-UI claims.	https://commons.wikimedia.org/wiki/Special:FilePath/TSMC%20Fab5.JPG	Ignored local file; sha256 e80aa8fbebc5994b7e4e99f645c0898bea3249f4d9936c32c31d6e7273b563a2; file size 2545371 bytes; publication rights/fair-use and attribution pending.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_real_photo_screenshot_source_image
I-0295	VX049	supplemental_private_visual_atlas	A-0170	source_media_image	real_photo_screenshot_source_image	assets/source_media/i0210_wave1/CAP-20260526-2103__google-data-center.jpg	yes	9e82dd87908002c82c100178b5ccb22494e5c3cad941f85b2febb7aba59b6079	assets\source_media\i0210_wave1\CAP-20260526-2103__google-data-center.jpg	9e82dd87908002c82c100178b5ccb22494e5c3cad941f85b2febb7aba59b6079	Google data center in The Dalles	Figure candidate - Google data center in The Dalles. Local source-media capture for private production; final caption requires rights, attribution, and claim review.	Adds real-world/source-surface texture without promoting adoption, revenue, capacity, workload, performance-rank, safety, or current-UI claims.	https://commons.wikimedia.org/wiki/Special:FilePath/Google%20data%20center.jpg	Ignored local file; sha256 9e82dd87908002c82c100178b5ccb22494e5c3cad941f85b2febb7aba59b6079; file size 2325647 bytes; publication rights/fair-use and attribution pending.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_real_photo_screenshot_source_image
I-0295	VX050	supplemental_private_visual_atlas	A-0171	source_media_image	real_photo_screenshot_source_image	assets/source_media/i0210_wave1/CAP-20260526-2104__electrical-substation.jpg	yes	4b6f9c3cc74d41eccda8c8f4a35fac7b2eebf7ca58a436715dfebad96a4b0755	assets\source_media\i0210_wave1\CAP-20260526-2104__electrical-substation.jpg	4b6f9c3cc74d41eccda8c8f4a35fac7b2eebf7ca58a436715dfebad96a4b0755	Electrical substation	Figure candidate - Electrical substation. Local source-media capture for private production; final caption requires rights, attribution, and claim review.	Adds real-world/source-surface texture without promoting adoption, revenue, capacity, workload, performance-rank, safety, or current-UI claims.	https://commons.wikimedia.org/wiki/Special:FilePath/Electrical%20Substation.JPG	Ignored local file; sha256 4b6f9c3cc74d41eccda8c8f4a35fac7b2eebf7ca58a436715dfebad96a4b0755; file size 63495 bytes; publication rights/fair-use and attribution pending.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_real_photo_screenshot_source_image
I-0295	VX051	supplemental_private_visual_atlas	A-0177	source_media_image	real_photo_screenshot_source_image	assets/source_media/i0210_wave1/CAP-20260526-2110__silicon-wafer.jpg	yes	384d68bbd3e0e8acecd21d5b92f9a465633e4ec6fc9f3824455e3ad10e39224d	assets\source_media\i0210_wave1\CAP-20260526-2110__silicon-wafer.jpg	384d68bbd3e0e8acecd21d5b92f9a465633e4ec6fc9f3824455e3ad10e39224d	Silicon wafer	Figure candidate - Silicon wafer. Local source-media capture for private production; final caption requires rights, attribution, and claim review.	Adds real-world/source-surface texture without promoting adoption, revenue, capacity, workload, performance-rank, safety, or current-UI claims.	https://commons.wikimedia.org/wiki/Special:FilePath/Silicon%20wafer.jpg	Ignored local file; sha256 384d68bbd3e0e8acecd21d5b92f9a465633e4ec6fc9f3824455e3ad10e39224d; file size 1012206 bytes; publication rights/fair-use and attribution pending.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_real_photo_screenshot_source_image
I-0295	VX052	supplemental_private_visual_atlas	A-0284-001	source_image	real_photo_screenshot_source_image	assets/private_use_photos/i0284_source_images/nvidia-nvidia-ai.jpg	yes	e55e513bb793ab055fa0eeb03b8112ecc58a317024c451ea065e131a44279906	assets\private_use_photos\i0284_source_images\nvidia-nvidia-ai.jpg	e55e513bb793ab055fa0eeb03b8112ecc58a317024c451ea065e131a44279906	NVIDIA AI	I-0284 acquired source_image for private-edition visual layer: NVIDIA AI.	AI platform/source surface	https://www.nvidia.com/en-us/ai/	private_use_source_image_from_public_page; Visual texture only; does not prove current product state, adoption, performance, revenue, safety, or benchmark rank.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_real_photo_screenshot_source_image
I-0295	VX053	supplemental_private_visual_atlas	A-0284-002	source_image	real_photo_screenshot_source_image	assets/private_use_photos/i0284_source_images/nvidia-nvidia-blackwell.jpg	yes	ebb7c143d60f2c1f3fdbb70e437adba73ef979ad93aaaece75342fc7736531ec	assets\private_use_photos\i0284_source_images\nvidia-nvidia-blackwell.jpg	ebb7c143d60f2c1f3fdbb70e437adba73ef979ad93aaaece75342fc7736531ec	NVIDIA Blackwell	I-0284 acquired source_image for private-edition visual layer: NVIDIA Blackwell.	Blackwell hardware texture	https://www.nvidia.com/en-us/data-center/technologies/blackwell-architecture/	private_use_source_image_from_public_page; Visual texture only; does not prove current product state, adoption, performance, revenue, safety, or benchmark rank.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_real_photo_screenshot_source_image
I-0295	VX054	supplemental_private_visual_atlas	A-0284-003	source_image	real_photo_screenshot_source_image	assets/private_use_photos/i0284_source_images/nvidia-nvidia-gtc.jpg	yes	5793eacfbcfa796baad5f1709095b94619341ec337788adf08b13eaa57691ebf	assets\private_use_photos\i0284_source_images\nvidia-nvidia-gtc.jpg	5793eacfbcfa796baad5f1709095b94619341ec337788adf08b13eaa57691ebf	NVIDIA GTC	I-0284 acquired source_image for private-edition visual layer: NVIDIA GTC.	GTC public event surface	https://www.nvidia.com/gtc/	private_use_source_image_from_public_page; Visual texture only; does not prove current product state, adoption, performance, revenue, safety, or benchmark rank.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_real_photo_screenshot_source_image
I-0295	VX055	supplemental_private_visual_atlas	A-0284-004	source_image	real_photo_screenshot_source_image	assets/private_use_photos/i0284_source_images/amd-amd-instinct.jpg	yes	40a7823b5db48c26f13dfb39e400f6fdc6c2ae1c862148d74237ce3b90cdb17e	assets\private_use_photos\i0284_source_images\amd-amd-instinct.jpg	40a7823b5db48c26f13dfb39e400f6fdc6c2ae1c862148d74237ce3b90cdb17e	AMD Instinct	I-0284 acquired source_image for private-edition visual layer: AMD Instinct.	accelerator competitor texture	https://www.amd.com/en/products/accelerators/instinct.html	private_use_source_image_from_public_page; Visual texture only; does not prove current product state, adoption, performance, revenue, safety, or benchmark rank.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_real_photo_screenshot_source_image
I-0295	VX056	supplemental_private_visual_atlas	A-0284-005	source_image	real_photo_screenshot_source_image	assets/private_use_photos/i0284_source_images/coreweave-coreweave.png	yes	1e3bd0bb23ff559851ad9ebba3d56f48fbb7de15ec3519ad575e3206ffea0617	assets\private_use_photos\i0284_source_images\coreweave-coreweave.png	1e3bd0bb23ff559851ad9ebba3d56f48fbb7de15ec3519ad575e3206ffea0617	CoreWeave	I-0284 acquired source_image for private-edition visual layer: CoreWeave.	AI cloud/datacenter texture	https://www.coreweave.com/	private_use_source_image_from_public_page; Visual texture only; does not prove current product state, adoption, performance, revenue, safety, or benchmark rank.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_real_photo_screenshot_source_image
I-0295	VX057	supplemental_private_visual_atlas	A-0284-007	source_image	real_photo_screenshot_source_image	assets/private_use_photos/i0284_source_images/anthropic-anthropic-claude.jpg	yes	c0e341d521cad8e3737ec6239839264baf397f02680b2ac2a632cecbdb403c1c	assets\private_use_photos\i0284_source_images\anthropic-anthropic-claude.jpg	c0e341d521cad8e3737ec6239839264baf397f02680b2ac2a632cecbdb403c1c	Anthropic Claude	I-0284 acquired source_image for private-edition visual layer: Anthropic Claude.	Claude product surface	https://www.anthropic.com/claude	private_use_source_image_from_public_page; Visual texture only; does not prove current product state, adoption, performance, revenue, safety, or benchmark rank.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_real_photo_screenshot_source_image
I-0295	VX058	supplemental_private_visual_atlas	A-0284-008	source_image	real_photo_screenshot_source_image	assets/private_use_photos/i0284_source_images/anthropic-anthropic-claude-4.png	yes	6d577367391ab96500eaca5332c879d052672a8e8aae5716f0d5f8d042b468a1	assets\private_use_photos\i0284_source_images\anthropic-anthropic-claude-4.png	6d577367391ab96500eaca5332c879d052672a8e8aae5716f0d5f8d042b468a1	Anthropic Claude 4	I-0284 acquired source_image for private-edition visual layer: Anthropic Claude 4.	model launch source surface	https://www.anthropic.com/news/claude-4	private_use_source_image_from_public_page; Visual texture only; does not prove current product state, adoption, performance, revenue, safety, or benchmark rank.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_real_photo_screenshot_source_image
I-0295	VX059	supplemental_private_visual_atlas	A-0284-009	source_image	real_photo_screenshot_source_image	assets/private_use_photos/i0284_source_images/deepseek-deepseek.jpg	yes	013bf4cf3d35a8034fb4e3d49787effa53462e790e74c5efe1d8c3ae7833b857	assets\private_use_photos\i0284_source_images\deepseek-deepseek.jpg	013bf4cf3d35a8034fb4e3d49787effa53462e790e74c5efe1d8c3ae7833b857	DeepSeek	I-0284 acquired source_image for private-edition visual layer: DeepSeek.	China frontier lab/product surface	https://www.deepseek.com/	private_use_source_image_from_public_page; Visual texture only; does not prove current product state, adoption, performance, revenue, safety, or benchmark rank.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_real_photo_screenshot_source_image
I-0295	VX060	supplemental_private_visual_atlas	A-0284-010	source_image	real_photo_screenshot_source_image	assets/private_use_photos/i0284_source_images/meta-meta-llama.png	yes	cdc69798fec9b02973a9967e1f3287d82954836b874d620c5d7560d907e86509	assets\private_use_photos\i0284_source_images\meta-meta-llama.png	cdc69798fec9b02973a9967e1f3287d82954836b874d620c5d7560d907e86509	Meta Llama	I-0284 acquired source_image for private-edition visual layer: Meta Llama.	open-weight model surface	https://www.llama.com/	private_use_source_image_from_public_page; Visual texture only; does not prove current product state, adoption, performance, revenue, safety, or benchmark rank.	Private-use visual evidence handle only; does not prove adoption, live rank, current product state, revenue, safety, deployment, biography, or performance beyond its cited surface.	supplemental_atlas_real_photo_screenshot_source_image
