pass_id	atlas_id	chapter_range	expanded_id	asset_id	asset_type	file_path	file_exists	sha256	title	story_purpose	source_url_or_path	rights_or_private_use_note	blocked_claims
I-0298	ATLAS-08	CH20-CH23	VX030	A-0082	svg_diagram	assets/visual_system/chapter22-token-meter.svg	yes	05793751308d73d8d4f19b91ec3278000419cc142637ea630dd26c090880f5bf	Generated Chapter 22 token meter	Shows token pricing as a product meter while blocking live-price, cost-per-token, margin, revenue, utilization, and price-quality frontier claims.	local:data/chapter22_economics_visual_package_i0131.tsv	Original lightweight SVG generated from Chapter 22 pricing rows; no external image assets; schematic not a margin or cost chart.	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-08	CH20-CH23	VX031	A-0083	svg_diagram	assets/visual_system/chapter22-routing-caching-batching-levers.svg	yes	ec17685c7c56daa0df8ebcbf9b0b9f97cb7be59dad036f616c771fc85ff3b45c	Generated Chapter 22 routing/caching/batching levers	Explains cost levers without claiming actual savings, routing quality, provider margin, utilization, production behavior, or customer ROI.	local:data/chapter22_economics_visual_package_i0131.tsv	Original lightweight SVG generated from Chapter 22 pricing and blocker rows; no external image assets; schematic levers only.	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-08	CH20-CH23	VX032	A-0084	svg_diagram	assets/visual_system/chapter22-subscription-api-bundle-map.svg	yes	292dd61f6c654cea54fab5d4737abb5e3668b4e03ec2bb79f2ce6c6941244e3d	Generated Chapter 22 subscription/API/bundle map	Separates product surfaces from outcome economics while blocking subscriber, paid-seat, active-use, productivity, revenue, margin, ROI, and broad adoption claims.	local:data/chapter22_economics_visual_package_i0131.tsv	Original lightweight SVG generated from Chapter 22 source and claim rows; no external image assets; not a revenue or adoption chart.	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-08	CH20-CH23	VX033	A-0085	svg_diagram	assets/visual_system/chapter22-margin-roi-blocker-grid.svg	yes	3ca6f93e1c06089f6b050a56c8a9903adfc45e5c62e6f04860b5905d09050dd2	Generated Chapter 22 margin and ROI blocker grid	Makes the chapter's negative controls visible so market-structure evidence does not become balance-sheet evidence.	local:data/chapter22_economics_visual_package_i0131.tsv	Original lightweight SVG generated from Chapter 22 blocker rows; no external image assets; no provider revenue, gross-margin, profitability, capex, utilization, customer ROI, workload-savings, or price-quality frontier claim.	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-09	CH01-CH24	F07.03	A-0260-001	source_excerpt_card_svg	assets/source_cards/i0260/sc-0260-001-paid-access-became-a-product-surface.svg	yes	9fd7cba8266421a0099486dbb648c4c535b92210b09aaf19e696fe129f7c7c74	Paid access became a product surface	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	Source IDs: SNAP-20260525-013; Asset source: OpenAI ChatGPT Plus launch text render; Creator/org: Codex	publish_after_render_caption_source_note_qa	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-09	CH01-CH24	F07.04	A-0260-002	source_excerpt_card_svg	assets/source_cards/i0260/sc-0260-002-enterprise-chatgpt-added-workplace-controls.svg	yes	4cc95e192635553d7284a645324dfba07e659da781b41b616f7759047db01c5d	Enterprise ChatGPT added workplace controls	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	Source IDs: SNAP-20260525-026; Asset source: OpenAI ChatGPT Enterprise launch text render; Creator/org: Codex	publish_after_render_caption_source_note_qa	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-09	CH01-CH24	F07.05	A-0260-003	source_excerpt_card_svg	assets/source_cards/i0260/sc-0260-003-release-notes-are-product-archaeology.svg	yes	09d11e362c10ba7dc6311760d2da445baa1aae71ec1dcb329ba74304cac3207e	Release notes are product archaeology	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	Source IDs: SNAP-20260525-014; Asset source: OpenAI ChatGPT release notes source surface; Creator/org: Codex	publish_after_render_caption_source_note_qa	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-09	CH01-CH24	F12.04	A-0097	svg_diagram	assets/visual_system/chapter12-safety-productivity-blocker-grid.svg	yes	76a8c5ea7604b1913837b63a4f8b99ac2f946ffca5c081ed7ab5182cce70c52f	Figure 12.4 - The Tempting Claude Claims Are Not The Sourced Ones. Vendor launch pages and docs can show product direction, but outcome claims need benchmark, pricing, adoption, productivity, and safety evidence at the same scope.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	Source IDs: S-0110;S-0007;S-0035;S-0037;S-0060;C-0013;C-0046;CH12CLAUDE-003;CH12CLAUDE-010;CL4BENCH-002;CL4BENCH-003;CL4BENCH-004;CL4BENCH-010; Asset source: Generated Chapter 12 safety/productivity blocker grid; Creator/org: Codex	publish_after_render_caption_source_note_qa	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-09	CH01-CH24	F12.05	A-0260-017	source_excerpt_card_svg	assets/source_cards/i0260/sc-0260-017-computer-use-was-a-product-announcement.svg	yes	8650d04216b21ccfd437bf94bec5770427ebdee4a5949e000e82b5e0ad07934f	Computer use was a product announcement	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	Source IDs: S-0109 local capture; Asset source: Anthropic computer-use announcement source surface; Creator/org: Codex	publish_after_render_caption_source_note_qa	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-09	CH01-CH24	F12.06	A-0260-018	source_excerpt_card_svg	assets/source_cards/i0260/sc-0260-018-claude-is-a-model-family-product-surface.svg	yes	aad39ea5a1e9036f13369314188f7611e5aa2aceb9d8cd9ee001d7c1b1733e42	Claude is a model-family product surface	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	Source IDs: S-0007 local capture; Asset source: Anthropic Claude product/model source surface; Creator/org: Codex	publish_after_render_caption_source_note_qa	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-09	CH01-CH24	F14.04	A-0261-001	svg_repair_source_card	assets/visual_system/i0261/i0261-f14-04-packaging-logic-card.svg	yes	aa589fe4c1f7caa644e7865ffe3f220687145823de47a39960fbd372761986cf	Lithography Texture Becomes Packaging Logic	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	Source IDs: CH14; Asset source: Lithography Texture Becomes Packaging Logic; Creator/org: Codex	publish_after_render_caption_source_note_qa	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-09	CH01-CH24	F14.05	A-0261-002	svg_repair_source_card	assets/visual_system/i0261/i0261-f14-05-cleanroom-rights-card.svg	yes	f9caf87509a3ddf105c0b871d94984bd9f2b55e07c7d3820b88044832854ba52	Cleanrooms Are Too Weak Without Rights	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	Source IDs: CH14; Asset source: Cleanrooms Are Too Weak Without Rights; Creator/org: Codex	publish_after_render_caption_source_note_qa	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-09	CH01-CH24	F15.05	A-0029	svg_claim_card	assets/visual_system/gtc-page51-dsx-platform-card.svg	yes	1d62508f6854d6de0408ce779025364f0898c2888f409b64a48f65647a0518e3	Figure 15.x - GTC Page 51: DSX Platform Frame. Lightweight card labeling DSX as NVIDIA reference-design and AI factory platform framing.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	Source IDs: S-0001;S-0066;A-0009;C-0047; Asset source: Generated GTC page 51 DSX platform card; Creator/org: Codex	publish_after_render_caption_source_note_qa	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-09	CH01-CH24	F16.03	A-0021	svg_diagram	assets/visual_system/chapter16-interconnection-queue-schematic.svg	yes	33ec6905f3d4c22427c90ce8ff1e6bf2093e786575f6fa8600665f95ff2db91a	Figure 16.3 - The Interconnection Queue. EPRI and DOE-SEAB evidence can show facility-scale requests and one-to-three-year grid lead-time pressure, but not a complete project-level delay database.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	Source IDs: S-0083;S-0086;S-0087;CH16Q-007;CH16Q-008;CH16Q-009;CH16Q-010;CH16Q-013;CH16Q-014; Asset source: Generated Chapter 16 interconnection queue schematic; Creator/org: Codex	publish_after_render_caption_source_note_qa	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-10	CH01-CH24	F01.03	A-0070	svg_diagram	assets/visual_system/chapter1-institutional-response-chronology.svg	yes	d25bb456366d388337b81c5f0c690bd5fcb1978778eed89f67b3e4e07dff7c09	Figure 1.3 - Local Alarms: First Institutional Response Chronology. Stack Overflow, NYC schools, Seattle schools, and JPMorgan become named local-control examples.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	Source IDs: S-0093;S-0094;S-0096;S-0097; Asset source: Generated Chapter 1 institutional response chronology; Creator/org: Codex	publish_after_render_caption_source_note_qa	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-10	CH01-CH24	F08.01	A-0056	svg_diagram	assets/visual_system/chapter8-microsoft-openai-partnership-chronology.svg	yes	b478606ce4e1db0f9c5b8c4288d17bd6afd85bfef6597e61a03c04cabf6d2adb	Figure 8.1 - Microsoft/OpenAI: The Cloud Bargain Timeline. Sourced chronology from 2019 compute partnership to Microsoft 365 Copilot with blocked outcome lane.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	Source IDs: S-0125;S-0126;S-0127;S-0132;S-0129;S-0130;S-0133;S-0131; Asset source: Generated Microsoft/OpenAI partnership chronology; Creator/org: Codex	publish_after_render_caption_source_note_qa	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-10	CH01-CH24	F14.01	A-0071	svg_diagram	assets/visual_system/chapter14-cuda-stack.svg	yes	c36d41dd7e410321760c5681f64bc7a3be994f53f82235cb4a5145699b747f36	Figure 14.1 - CUDA Stack: The Moat Under The Moat. Frameworks, libraries, CUDA programming model, runtime, accelerators, and cloud operations form one stack.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	Source IDs: S-0138;S-0141;S-0142; Asset source: Generated Chapter 14 CUDA stack; Creator/org: Codex	publish_after_render_caption_source_note_qa	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-10	CH01-CH24	F17.04	A-0067	svg_diagram	assets/visual_system/chapter17-memorization-contamination-blocker-map.svg	yes	f698e8e3be12689fdbd348494eaa3f9ede0ed81e8366c0d5714663bcd052e767	Figure 17.4 - Memorization and Contamination Blocker Map. Duplication, benchmark contamination, memorization, extraction, and blocker families are separated.	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	Source IDs: S-0160;S-0161;S-0162; Asset source: Generated Chapter 17 memorization/contamination blocker map; Creator/org: Codex	publish_after_render_caption_source_note_qa	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-10	CH01-CH24	VX001	A-0001	svg_diagram	assets/visual_system/chronology-rail-prototype.svg	yes	73fe86714a9cbc35a0ebc08bda4ca4276279b316a7fc1079dbcf85a8d3d52500	Generated visual grammar prototype	Establishes recurring timeline grammar for the book.	local:manuscript/00-visual-grammar.md	Original lightweight SVG generated for this private manuscript workspace.	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-10	CH01-CH24	VX006	A-0012	svg_diagram	assets/visual_system/ai-factory-stack.svg	yes	cdfafac569b97a15dd37227f306e9e6eeac314abfd14e3ecdef534c3c3658e7b	Generated AI factory stack visual	Gives Chapter 15 a reader-friendly mechanism diagram that explains the AI factory stack without converting NVIDIA keynote ratios or roadmap claims into independent facts.	local:data/ai_factory_stack_i0027.tsv	Original lightweight SVG generated for this private manuscript workspace; row data and source IDs are in data/ai_factory_stack_i0027.tsv.	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-10	CH01-CH24	VX009	A-0017	svg_layout_mock	assets/visual_system/chapter16-n16-1-note-layout-mock.svg	yes	c0fe4a5294cd1d7b311e94fb4600c857e5d44fb9d9e4b7bda8ead13a15dc90f9	Generated Chapter 16 N16-1 note layout mock	Gives Chapter 16 a visual QA artifact for source-cue cleanup before any production prose merge or PDF layout change.	local:data/chapter16_note_layout_mock_i0063.tsv	Original lightweight SVG generated from data/chapter16_note_layout_mock_i0063.tsv and checked against data/chapter16_note_layout_acceptance_i0063.tsv; no external image assets; C-0021/C-0047 remain active.	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-10	CH01-CH24	VX010	A-0018	svg_layout_mock	assets/visual_system/chapter16-n16-1-parent-inline-render.svg	yes	aaa9b460eebe0d1cef0e16fe61083957c1c1a65f3768587beeb3bfd2450c584e	Generated Chapter 16 parent inline-cue render	Provides the parent side of the I-0073 A/B comparison against the N16-1 candidate mock and makes the readability tradeoff auditable before any live prose merge.	local:manuscript/16-speed-to-power.md;data/chapter16_n16_1_render_comparison_i0073.tsv	Original lightweight SVG generated for this private manuscript workspace; no external image assets; not a production PDF screenshot.	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-10	CH01-CH24	VX011	A-0019	svg_diagram	assets/visual_system/price-quality-exclusion-map.svg	yes	820f9c46e4bbaf0aa3c1bc5837be95c22064cced2108108ea81244660aff4bf2	Generated price-quality exclusion map	Gives Chapter 13 a third visual slot that makes the blocked price-quality frontier honest and visible instead of hiding exclusions in prose.	local:data/chapter13_price_quality_exclusion_map_i0098.tsv	Original lightweight SVG generated from data/chapter13_price_quality_exclusion_map_i0098.tsv and data/price_quality_join_audit_i0036.tsv; no external image assets; C-0046 remains active.	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0298	ATLAS-10	CH01-CH24	VX019	A-0031	svg_diagram	assets/visual_system/china-open-model-source-map.svg	yes	82c6d061e77aaa0873b109b1f51c4dccb8c5ded29aa39fb5510dbecb563fc939	Generated China open-model source-permission map	Gives Chapter 11 a visual guardrail that shows supported primary-source lanes separately from Qwen 3.5/3.6, DeepSeek V4-era, MiniMax, Baidu, Tencent, Xiaomi MiMo, and StepFun source gaps.	local:data/chapter11_china_open_model_source_map_i0105.tsv	Original lightweight SVG generated from data/chapter11_china_open_model_source_map_i0105.tsv and local arXiv HTML captures; no external image assets.	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
