pass_id	note_id	chapter	chapter_title	anchor_type	manuscript_anchor	source_ids	claim_ids	source_count	claim_count	compressed_cluster_id	expanded_note	page_anchor_status	final_note_status
I-0267	N15.010	15	GTC 2026: The AI Factory Sells Itself	body_or_heading_cue	That promise had real technical logic. H100 and Blackwell materials had already made clear that NVIDIA's story was tensor cores, memory bandwidth, interconnect, software libraries, and system integration, not only raw ar	S-0039;S-0040		2	0	CL-00715	S-0039 - NVIDIA H100 Tensor Core GPU Architecture (NVIDIA; whitepaper; primary; accessed 2026-05-24; https://resources.nvidia.com/en-us-tensor-core/nvidia-tensor-core-gpu-datasheet) | S-0040 - NVIDIA Blackwell Architecture (NVIDIA; architecture page; primary; accessed 2026-05-24; https://www.nvidia.com/en-us/data-center/technologies/blackwell-architecture/) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N15.011	15	GTC 2026: The AI Factory Sells Itself	body_or_heading_cue	The page 49 system comparison is the most dangerous kind of slide: vivid, quantitative, and perfect for a narrative. NVIDIA compared a one-gigawatt X86-plus-Hopper AI factory with a Vera Rubin system across GPU count, AI	S-0001		1	0	CL-00321	S-0001 - GTC-2026-Keynote.pdf (NVIDIA; presentation; primary; accessed 2026-05-24; local:GTC-2026-Keynote.pdf) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N15.012	15	GTC 2026: The AI Factory Sells Itself	body_or_heading_cue	This is where A-0009 and A-0029 belong. NVIDIA presented DSX as an AI Factory Platform spanning chips, systems, facilities, libraries, APIs, software, reference designs, methodologies, simulation, cooling, and power. The	S-0001;S-0066		2	0	CL-00712	S-0001 - GTC-2026-Keynote.pdf (NVIDIA; presentation; primary; accessed 2026-05-24; local:GTC-2026-Keynote.pdf) | S-0066 - NVIDIA Releases Vera Rubin DSX AI Factory Reference Design and Omniverse DSX Digital Twin Blueprint With Broad Industry Support (NVIDIA; press release; primary; accessed 2026-05-24; https://investor.nvidia.com/news/press-release-details/2026/NVIDIA-Releases-Vera-Rubin-DSX-AI-Factory-Reference-Design-and-Omniverse-DSX-Digital-Twin-Blueprint-With-Broad-Industry-Support/default.aspx) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N15.013	15	GTC 2026: The AI Factory Sells Itself	list_or_apparatus_item	- NVIDIA framed AI factories as industrial infrastructure for the AI era. S-0001	S-0001		1	0	CL-00321	S-0001 - GTC-2026-Keynote.pdf (NVIDIA; presentation; primary; accessed 2026-05-24; local:GTC-2026-Keynote.pdf) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N15.014	15	GTC 2026: The AI Factory Sells Itself	list_or_apparatus_item	- NVIDIA presented inference, tokens, and compute economics as central to the AI factory thesis. S-0001	S-0001		1	0	CL-00321	S-0001 - GTC-2026-Keynote.pdf (NVIDIA; presentation; primary; accessed 2026-05-24; local:GTC-2026-Keynote.pdf) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N15.015	15	GTC 2026: The AI Factory Sells Itself	list_or_apparatus_item	- NVIDIA announced or positioned Vera Rubin, Vera CPU, BlueField-4 STX, and DSX within a broader GTC platform story, with official NVIDIA releases available for announcement framing. S-0010 S-0065 S-0066 S-0067	S-0010;S-0065;S-0066;S-0067		4	0	CL-01494	S-0010 - NVIDIA Vera Rubin Opens Agentic AI Frontier (NVIDIA; investor press release; primary; accessed 2026-05-24; https://investor.nvidia.com/news/press-release-details/2026/NVIDIA-Vera-Rubin-Opens-Agentic-AI-Frontier/default.aspx) | S-0065 - NVIDIA Launches Vera CPU, Purpose-Built for Agentic AI (NVIDIA; press release; primary; accessed 2026-05-24; https://investor.nvidia.com/news/press-release-details/2026/NVIDIA-Launches-Vera-CPU-Purpose-Built-for-Agentic-AI/default.aspx) | S-0066 - NVIDIA Releases Vera Rubin DSX AI Factory Reference Design and Omniverse DSX Digital Twin Blueprint With Broad Industry Support (NVIDIA; press release; primary; accessed 2026-05-24; https://investor.nvidia.com/news/press-release-details/2026/NVIDIA-Releases-Vera-Rubin-DSX-AI-Factory-Reference-Design-and-Omniverse-DSX-Digital-Twin-Blueprint-With-Broad-Industry-Support/default.aspx) | S-0067 - NVIDIA Launches BlueField-4 STX Storage Architecture With Broad Industry Adoption (NVIDIA; press release; primary; accessed 2026-05-24; https://investor.nvidia.com/news/press-release-details/2026/NVIDIA-Launches-BlueField-4-STX-Storage-Architecture-With-Broad-Industry-Adoption/default.aspx) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N15.016	15	GTC 2026: The AI Factory Sells Itself	list_or_apparatus_item	- NVIDIA's 2024/2026/2028 cadence can be described as a cutoff-bounded roadmap. S-0001	S-0001		1	0	CL-00321	S-0001 - GTC-2026-Keynote.pdf (NVIDIA; presentation; primary; accessed 2026-05-24; local:GTC-2026-Keynote.pdf) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N15.017	15	GTC 2026: The AI Factory Sells Itself	list_or_apparatus_item	- The AI factory stack can be explained as a mechanism joining model serving, accelerators, networking, data movement, facilities, and token economics. S-0001 S-0039 S-0040	S-0001;S-0039;S-0040		3	0	CL-01095	S-0001 - GTC-2026-Keynote.pdf (NVIDIA; presentation; primary; accessed 2026-05-24; local:GTC-2026-Keynote.pdf) | S-0039 - NVIDIA H100 Tensor Core GPU Architecture (NVIDIA; whitepaper; primary; accessed 2026-05-24; https://resources.nvidia.com/en-us-tensor-core/nvidia-tensor-core-gpu-datasheet) | S-0040 - NVIDIA Blackwell Architecture (NVIDIA; architecture page; primary; accessed 2026-05-24; https://www.nvidia.com/en-us/data-center/technologies/blackwell-architecture/) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N15.018	15	GTC 2026: The AI Factory Sells Itself	body_or_heading_cue	This is why H100 and Blackwell material belongs in the chapter even when the GTC 2026 stage is focused on newer roadmap systems. H100 and Blackwell made the stack legible: tensor cores, memory bandwidth, interconnect, so	S-0039;S-0040		2	0	CL-00715	S-0039 - NVIDIA H100 Tensor Core GPU Architecture (NVIDIA; whitepaper; primary; accessed 2026-05-24; https://resources.nvidia.com/en-us-tensor-core/nvidia-tensor-core-gpu-datasheet) | S-0040 - NVIDIA Blackwell Architecture (NVIDIA; architecture page; primary; accessed 2026-05-24; https://www.nvidia.com/en-us/data-center/technologies/blackwell-architecture/) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N15.019	15	GTC 2026: The AI Factory Sells Itself	continuity_stitch_source_lane	> Source lane (I-0248): S-0083 S-0084 S-0086 S-0087	S-0083;S-0084;S-0086;S-0087		4	0	CL-01509	S-0083 - Energy and AI (International Energy Agency; report; primary; accessed 2026-05-25; https://www.iea.org/reports/energy-and-ai) | S-0084 - 2024 United States Data Center Energy Usage Report (Lawrence Berkeley National Laboratory; report; primary; accessed 2026-05-25; https://eta.lbl.gov/publications/2024-lbnl-data-center-energy-usage-report) | S-0086 - Powering Intelligence: Analyzing Artificial Intelligence and Data Center Energy Consumption (Electric Power Research Institute; white paper; primary; accessed 2026-05-25; https://restservice.epri.com/publicdownload/000000003002028905/0/Product) | S-0087 - Recommendations on Powering Artificial Intelligence and Data Center Infrastructure (U.S. Secretary of Energy Advisory Board; report; primary; accessed 2026-05-25; https://www.energy.gov/sites/default/files/2024-08/Powering%20AI%20and%20Data%20Center%20Infrastructure%20Recommendations%20July%202024.pdf) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N16.001	16	Datacenters, Power, and the Physical Internet	body_or_heading_cue	"DOE-SEAB identified temporal and spatial compute flexibility, backup-power strategy, grid services, and model tariffs as possible responses to bottlenecks. S-0087 Those ideas matter because they shift the question from """	S-0087		1	0	CL-00335	S-0087 - Recommendations on Powering Artificial Intelligence and Data Center Infrastructure (U.S. Secretary of Energy Advisory Board; report; primary; accessed 2026-05-25; https://www.energy.gov/sites/default/files/2024-08/Powering%20AI%20and%20Data%20Center%20Infrastructure%20Recommendations%20July%202024.pdf) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N16.002	16	Datacenters, Power, and the Physical Internet	body_or_heading_cue	DOE-SEAB recommended facility-level solutions including advanced cooling technologies, power and water reduction, waste-heat use, and experiments with onsite or facility-level electricity supply. S-0087 That language is	S-0087		1	0	CL-00335	S-0087 - Recommendations on Powering Artificial Intelligence and Data Center Infrastructure (U.S. Secretary of Energy Advisory Board; report; primary; accessed 2026-05-25; https://www.energy.gov/sites/default/files/2024-08/Powering%20AI%20and%20Data%20Center%20Infrastructure%20Recommendations%20July%202024.pdf) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N16.003	16	Datacenters, Power, and the Physical Internet	body_or_heading_cue	That portfolio matters for grid flexibility. DOE-SEAB's discussion of temporal/spatial compute flexibility, backup-power strategy, grid services, and model tariffs is important precisely because not every AI job has the	S-0087		1	0	CL-00335	S-0087 - Recommendations on Powering Artificial Intelligence and Data Center Infrastructure (U.S. Secretary of Energy Advisory Board; report; primary; accessed 2026-05-25; https://www.energy.gov/sites/default/files/2024-08/Powering%20AI%20and%20Data%20Center%20Infrastructure%20Recommendations%20July%202024.pdf) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N16.004	16	Datacenters, Power, and the Physical Internet	continuity_stitch_source_lane	> Source lane (I-0248): S-0040 S-0041 S-0042 S-0043	S-0040;S-0041;S-0042;S-0043		4	0	CL-01479	S-0040 - NVIDIA Blackwell Architecture (NVIDIA; architecture page; primary; accessed 2026-05-24; https://www.nvidia.com/en-us/data-center/technologies/blackwell-architecture/) | S-0041 - Microsoft announces new supercomputer, lays out vision for future AI work (Microsoft; official blog; primary; accessed 2026-05-24; https://blogs.microsoft.com/blog/2020/05/19/microsoft-announces-new-supercomputer-lays-out-vision-for-future-ai-work/) | S-0042 - The Pile: An 800GB Dataset of Diverse Text for Language Modeling (EleutherAI; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2101.00027) | S-0043 - tiktoken (OpenAI; repository local capture; primary; accessed 2026-05-26; assets/source_docs/chatgpt_opener/S-0043_tiktoken_github.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N17.001	17	Data, Tokens, and the Library Problem	body_or_heading_cue	Byte pair encoding entered neural machine translation as a way to handle rare words with subword units. Sennrich, Haddow, and Birch showed that segmenting words into subword units could improve translation of rare and un	S-0043;S-0153;S-0154		3	0	CL-01104	S-0043 - tiktoken (OpenAI; repository local capture; primary; accessed 2026-05-26; assets/source_docs/chatgpt_opener/S-0043_tiktoken_github.html) | S-0153 - Neural Machine Translation of Rare Words with Subword Units (Sennrich, Haddow, and Birch; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0153_bpe-rare-words-arxiv-abs.html) | S-0154 - SentencePiece: A simple and language independent subword tokenizer and detokenizer (Kudo and Richardson; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0154_sentencepiece-arxiv-abs.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N17.002	17	Data, Tokens, and the Library Problem	body_or_heading_cue	Google's T5 paper made one influential cleaned web corpus famous: C4, the Colossal Clean Crawled Corpus, derived from Common Crawl through filtering. S-0155 That source supports the high-level point that large-scale web	S-0155		1	0	CL-00331	S-0155 - Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer (Raffel et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0155_t5-c4-arxiv-abs.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N17.003	17	Data, Tokens, and the Library Problem	body_or_heading_cue	"The later ""Documenting Large Webtext Corpora"" paper is useful precisely because it refuses that comfort. It studied C4 as a dataset object, documenting how filtering decisions affected content and raising questions about"	S-0156		1	0	CL-00332	S-0156 - Documenting Large Webtext Corpora: A Case Study on the Colossal Clean Crawled Corpus (Dodge et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0156_documenting-c4-arxiv-abs.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N17.004	17	Data, Tokens, and the Library Problem	body_or_heading_cue	Dolma, associated with the OLMo project, continued the same open-science impulse for modern pretraining data. S-0158 FineWeb, released by Hugging Face, represented another attempt to process Common Crawl into a higher-qu	S-0158;S-0159;S-0163		3	0	CL-01117	S-0158 - Dolma: an Open Corpus of Three Trillion Tokens for Language Model Pretraining (AI2 / OLMo team; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0158_dolma-arxiv-abs.html) | S-0159 - FineWeb (Hugging Face; dataset page local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0159_fineweb-hf.html) | S-0163 - DataComp-LM: In search of the next generation of training sets for language models (DataComp-LM authors; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0163_datacomp-lm-arxiv-abs.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N17.005	17	Data, Tokens, and the Library Problem	body_or_heading_cue	Deduplication work showed that repeated training examples could materially affect model behavior and evaluation. S-0160 The broad lesson is safer than any single number: removing duplicates is not just about storage effi	S-0160		1	0	CL-00327	S-0160 - Deduplicating Training Data Makes Language Models Better (Lee et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0160_deduplicating-training-data-arxiv-abs.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N17.006	17	Data, Tokens, and the Library Problem	body_or_heading_cue	The safest claim is therefore narrow: long context expanded what an LLM system could bring into a single inference episode. It did not prove that the model had persistent memory, that retrieval was obsolete, that benchma	S-0117		1	0	CL-00329	S-0117 - Gemini 1.5: Unlocking multimodal understanding across millions of tokens of context (Google DeepMind; arXiv abs local capture; primary; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0117_gemini15-arxiv-abs.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N17.007	17	Data, Tokens, and the Library Problem	body_or_heading_cue	A model does not store a searchable copy of its training set in a normal database. But it can memorize. Work on extracting training data from large language models showed that under some conditions, models could emit ver	S-0161;S-0162		2	0	CL-00716	S-0161 - Extracting Training Data from Large Language Models (Carlini et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0161_extracting-training-data-arxiv-abs.html) | S-0162 - Quantifying Memorization Across Neural Language Models (Carlini et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0162_quantifying-memorization-arxiv-abs.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N17.008	17	Data, Tokens, and the Library Problem	continuity_stitch_source_lane	> Source lane (I-0248): S-0038 S-0052 S-0053 S-0055 S-0109	S-0038;S-0052;S-0053;S-0055;S-0109		5	0	CL-01882	S-0038 - Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks (Lewis et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2005.11401) | S-0052 - Evaluating Large Language Models Trained on Code (Chen et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2107.03374) | S-0053 - Competitive programming with AlphaCode (Google DeepMind; research post; primary; accessed 2026-05-24; https://deepmind.google/blog/competitive-programming-with-alphacode) | S-0055 - Introducing the Model Context Protocol (Anthropic; product post; primary; accessed 2026-05-24; https://www.anthropic.com/news/model-context-protocol) | S-0109 - Introducing computer use, a new Claude 3.5 Sonnet, and Claude 3.5 Haiku (Anthropic; product post; primary local HTML asset; accessed 2026-05-25; https://www.anthropic.com/news/3-5-models-and-computer-use) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N18.001	18	Tools, Retrieval, and the Agent Turn	body_or_heading_cue	Not outward in the science-fiction sense. No ghost entered the machine. What changed was plumbing. A model could be wrapped in retrieval so that the prompt carried passages from a document store. It could be asked to ret	S-0038;S-0134;S-0135		3	0	CL-01106	S-0038 - Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks (Lewis et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2005.11401) | S-0134 - Function calling and other API updates (OpenAI; product/API post; primary candidate; accessed 2026-05-25; https://openai.com/blog/function-calling-and-other-api-updates) | S-0135 - ReAct: Synergizing Reasoning and Acting in Language Models (Yao et al.; arXiv abs local capture; primary; accessed 2026-05-25; assets/source_docs/tools_agents/S-0135_react-arxiv-abs.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N18.002	18	Tools, Retrieval, and the Agent Turn	body_or_heading_cue	The result was not one invention. It was a stack: retrieval, tool description, action selection, observation, memory-like context, permissions, evaluation, and human review. S-0038 S-0044 S-0055 Chapter 20 will follow th	S-0038;S-0044;S-0055		3	0	CL-01107	S-0038 - Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks (Lewis et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2005.11401) | S-0044 - ChatGPT plugins (OpenAI; product post; primary; accessed 2026-05-24; https://openai.com/blog/chatgpt-plugins) | S-0055 - Introducing the Model Context Protocol (Anthropic; product post; primary; accessed 2026-05-24; https://www.anthropic.com/news/model-context-protocol) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N18.003	18	Tools, Retrieval, and the Agent Turn	body_or_heading_cue	Retrieval-augmented generation gave that pattern a name before ChatGPT made it a product habit. The 2020 RAG paper combined a parametric seq2seq model with a non-parametric memory: a retriever could fetch passages, and t	S-0038		1	0	CL-00331	S-0038 - Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks (Lewis et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2005.11401) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N18.004	18	Tools, Retrieval, and the Agent Turn	body_or_heading_cue	That borrowing changed the economics of deployment. Fine-tuning asks an organization to bake patterns into a model. Retrieval asks it to maintain a corpus, an index, and a permissioned path from question to evidence. S-0	S-0038		1	0	CL-00331	S-0038 - Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks (Lewis et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2005.11401) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N18.005	18	Tools, Retrieval, and the Agent Turn	body_or_heading_cue	OpenAI's June 2023 function-calling update made the pattern legible to API developers: describe functions to the model, have the model return structured arguments, let the application decide whether and how to execute th	S-0134		1	0	CL-00328	S-0134 - Function calling and other API updates (OpenAI; product/API post; primary candidate; accessed 2026-05-25; https://openai.com/blog/function-calling-and-other-api-updates) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N18.006	18	Tools, Retrieval, and the Agent Turn	body_or_heading_cue	The pattern also changed developer craft. The application designer had to specify tool names, descriptions, argument schemas, error paths, and safety policies. S-0134 The model had to infer when a tool was relevant and f	S-0134		1	0	CL-00328	S-0134 - Function calling and other API updates (OpenAI; product/API post; primary candidate; accessed 2026-05-25; https://openai.com/blog/function-calling-and-other-api-updates) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N18.007	18	Tools, Retrieval, and the Agent Turn	body_or_heading_cue	ChatGPT plugins made the public version of the shift visible. OpenAI framed plugins in 2023 as tools designed for language models, with examples such as browsing, code execution, retrieval, and third-party services. S-00	S-0044		1	0	CL-00328	S-0044 - ChatGPT plugins (OpenAI; product post; primary; accessed 2026-05-24; https://openai.com/blog/chatgpt-plugins) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N18.008	18	Tools, Retrieval, and the Agent Turn	body_or_heading_cue	The same pattern appeared in several forms. Custom GPTs made tool and instruction bundles more accessible to non-developers. S-0045 GPT-4o-era ChatGPT brought more tools into the everyday assistant surface. S-0046 Anthro	S-0045;S-0046;S-0055;S-0109		4	0	CL-01496	S-0045 - Introducing GPTs (OpenAI; product post; primary; accessed 2026-05-24; https://openai.com/blog/introducing-gpts/) | S-0046 - Introducing GPT-4o and more tools to ChatGPT free users (OpenAI; product post; primary; accessed 2026-05-24; https://openai.com/index/gpt-4o-and-more-tools-to-chatgpt-free/) | S-0055 - Introducing the Model Context Protocol (Anthropic; product post; primary; accessed 2026-05-24; https://www.anthropic.com/news/model-context-protocol) | S-0109 - Introducing computer use, a new Claude 3.5 Sonnet, and Claude 3.5 Haiku (Anthropic; product post; primary local HTML asset; accessed 2026-05-25; https://www.anthropic.com/news/3-5-models-and-computer-use) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N18.009	18	Tools, Retrieval, and the Agent Turn	body_or_heading_cue	Authority has to be represented somewhere: in a system prompt, a policy layer, an application permission, a user confirmation, a sandbox, a role-based access check, a transaction limit, a log, or a rollback path. S-0055	S-0055;S-0109		2	0	CL-00719	S-0055 - Introducing the Model Context Protocol (Anthropic; product post; primary; accessed 2026-05-24; https://www.anthropic.com/news/model-context-protocol) | S-0109 - Introducing computer use, a new Claude 3.5 Sonnet, and Claude 3.5 Haiku (Anthropic; product post; primary local HTML asset; accessed 2026-05-25; https://www.anthropic.com/news/3-5-models-and-computer-use) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N18.010	18	Tools, Retrieval, and the Agent Turn	body_or_heading_cue	The research literature found another way to name the shift. ReAct, published as an ICLR 2023 paper, explored interleaving reasoning traces and task-specific actions so that language models could reason, act, observe, an	S-0135;S-0136		2	0	CL-00718	S-0135 - ReAct: Synergizing Reasoning and Acting in Language Models (Yao et al.; arXiv abs local capture; primary; accessed 2026-05-25; assets/source_docs/tools_agents/S-0135_react-arxiv-abs.html) | S-0136 - Toolformer: Language Models Can Teach Themselves to Use Tools (Schick et al.; arXiv abs local capture; primary; accessed 2026-05-25; assets/source_docs/tools_agents/S-0136_toolformer-arxiv-abs.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N18.011	18	Tools, Retrieval, and the Agent Turn	body_or_heading_cue	Still, the loop mattered because it changed the unit of AI product design. Instead of one prompt and one answer, the system could run a bounded procedure. Search, read, calculate, write, check. Open a file, inspect an er	S-0135;S-0136		2	0	CL-00718	S-0135 - ReAct: Synergizing Reasoning and Acting in Language Models (Yao et al.; arXiv abs local capture; primary; accessed 2026-05-25; assets/source_docs/tools_agents/S-0135_react-arxiv-abs.html) | S-0136 - Toolformer: Language Models Can Teach Themselves to Use Tools (Schick et al.; arXiv abs local capture; primary; accessed 2026-05-25; assets/source_docs/tools_agents/S-0136_toolformer-arxiv-abs.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N18.012	18	Tools, Retrieval, and the Agent Turn	body_or_heading_cue	Prompt injection exposed the central weakness of tool-using language models. The same context window carries instructions and data. A web page, email, document, ticket, or retrieved passage can contain text that looks li	S-0137		1	0	CL-00331	S-0137 - Prompt Injection Attacks Against GPT-3 (Crothers et al.; arXiv abs local capture; primary candidate; accessed 2026-05-25; assets/source_docs/tools_agents/S-0137_prompt-injection-arxiv-abs.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N18.013	18	Tools, Retrieval, and the Agent Turn	body_or_heading_cue	The best agent systems will act like paranoid bureaucrats. They will isolate untrusted content, limit tool authority, require confirmation for state-changing actions, preserve logs, expose citations, validate schemas, an	S-0137		1	0	CL-00331	S-0137 - Prompt Injection Attacks Against GPT-3 (Crothers et al.; arXiv abs local capture; primary candidate; accessed 2026-05-25; assets/source_docs/tools_agents/S-0137_prompt-injection-arxiv-abs.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N18.014	18	Tools, Retrieval, and the Agent Turn	body_or_heading_cue	The harness decides context. It retrieves documents. It defines tools. It writes schemas. It ranks memories. It scopes permissions. It catches errors. It asks for confirmation. It logs actions. It retries. It summarizes.	S-0038;S-0055;S-0134		3	0	CL-01107	S-0038 - Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks (Lewis et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2005.11401) | S-0055 - Introducing the Model Context Protocol (Anthropic; product post; primary; accessed 2026-05-24; https://www.anthropic.com/news/model-context-protocol) | S-0134 - Function calling and other API updates (OpenAI; product/API post; primary candidate; accessed 2026-05-25; https://openai.com/blog/function-calling-and-other-api-updates) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
