pass_id	figure_id	chapter	chapter_anchor	selected_rank	asset_id	asset_type	figure_title	caption	alt_text	source_note	source_ids	rights_status	rights_stage	publication_decision	manifest_status	source_file	source_file_exists	source_sha256	render_embed_file	render_embed_file_exists	render_embed_sha256	i0257_render_status	fallback_action	claim_boundary	proof_gate	fail_closed_status
I-0258	F14.03	CH14	ch14-fig03	046	A-0073	svg_diagram	Training vs Inference: Two Capacity Problems	Figure 14.3 - Training vs Inference: Two Capacity Problems. Training runs and inference services stress the same GPU stack in different ways.	F14.03: Training vs Inference: Two Capacity Problems. Shows training-vs-inference capacity. Source and blocker notes remain required at placement.	Source IDs: S-0139;S-0142;S-0143; Asset source: Generated Chapter 14 training-vs-inference capacity map; Anchor: S-0139;S-0142;S-0143;C-0146; Creator/org: Codex	S-0139;S-0142;S-0143	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter14-training-vs-inference-capacity.svg	yes	6ae3bd6dd23a1a232741f3b4f31130805e1981bb9d40716db8d650d4a1e4b9b6	rendered\full_book_i0257\embedded_rasters\F14-03_chapter14-training-vs-inference-capacity.png	yes	6e25cf7a48ba956a2288eb2a6634fca9f05d3abbd6f39fa8354e2a006f786515	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F14.04	CH14	ch14-fig04	047	A-0133	photo_candidate_slot	Lithography/ASML proxy physical texture.	Figure 14/16.x candidate - Lithography/ASML proxy physical texture.	F14.04: Lithography/ASML proxy physical texture.. Shows lithography/ASML proxy. Source and blocker notes remain required at placement.	Source IDs: S-0273;S-0274; Asset source: EUV lithography / ASML proxy photo candidate; Anchor: S-0273;S-0274; Creator/org: Wikimedia Commons / file creators	S-0273;S-0274	rights_review_needed	photo_rights_review_required	permission-needed	acquisition_ready	assets/photo_candidates/i0181/A-0133_lithography_asml_proxy_candidate.txt	no			no		not_embedded_in_i0257_pdf	Use only if license/credit/permission is verified; otherwise replace with public-domain/Wikimedia/company-permitted image or an original infrastructure diagram.	Photos provide physical texture only; they do not prove AI workload, site capacity, fuel mix, exact GPU inventory, or deployment outcomes.	Capture/permission/fair-use review required; if unresolved, replace with self-made facsimile, source card, or alternate original visual.	blocked_missing_source_file_permission-needed
I-0258	F14.05	CH14	ch14-fig05	048	A-0134	photo_candidate_slot	Cleanroom manufacturing environment.	Figure 14.x candidate - Cleanroom manufacturing environment.	F14.05: Cleanroom manufacturing environment.. Shows cleanroom photo. Source and blocker notes remain required at placement.	Source IDs: S-0275; Asset source: Fab cleanroom photo candidate; Anchor: S-0275; Creator/org: Wikimedia Commons / file creator	S-0275	rights_review_needed	photo_rights_review_required	permission-needed	acquisition_ready	assets/photo_candidates/i0181/A-0134_fab_cleanroom_candidate.txt	no			no		not_embedded_in_i0257_pdf	Use only if license/credit/permission is verified; otherwise replace with public-domain/Wikimedia/company-permitted image or an original infrastructure diagram.	Photos provide physical texture only; they do not prove AI workload, site capacity, fuel mix, exact GPU inventory, or deployment outcomes.	Capture/permission/fair-use review required; if unresolved, replace with self-made facsimile, source card, or alternate original visual.	blocked_missing_source_file_permission-needed
I-0258	F14.06	CH14	ch14-fig06	049	A-0136	photo_candidate_slot	Server racks as compute infrastructure.	Figure 14/16.x candidate - Server racks as compute infrastructure.	F14.06: Server racks as compute infrastructure.. Shows server rack photo. Source and blocker notes remain required at placement.	Source IDs: S-0277; Asset source: Server rack photo candidate; Anchor: S-0277; Creator/org: Wikimedia Commons / NERSC	S-0277	rights_review_needed	photo_rights_review_required	permission-needed	acquisition_ready	assets/photo_candidates/i0181/A-0136_gpu_server_rack_candidate.txt	no			no		not_embedded_in_i0257_pdf	Use only if license/credit/permission is verified; otherwise replace with public-domain/Wikimedia/company-permitted image or an original infrastructure diagram.	Photos provide physical texture only; they do not prove AI workload, site capacity, fuel mix, exact GPU inventory, or deployment outcomes.	Capture/permission/fair-use review required; if unresolved, replace with self-made facsimile, source card, or alternate original visual.	blocked_missing_source_file_permission-needed
I-0258	F15.01	CH15	ch15-fig01	050	A-0012	svg_diagram	AI Factory Stack	Figure 15.1 - AI Factory Stack. Sourced block diagram separating NVIDIA's GTC framing from infrastructure layers: model serving, accelerators, networking, data movement, facilities, and token economics.	F15.01: AI Factory Stack. Shows AI factory stack. Source and blocker notes remain required at placement.	Source IDs: local:data/ai_factory_stack_i0027.tsv; Asset source: Generated AI factory stack visual; Creator/org: Codex	local:data/ai_factory_stack_i0027.tsv	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/ai-factory-stack.svg	yes	cdfafac569b97a15dd37227f306e9e6eeac314abfd14e3ecdef534c3c3658e7b	rendered\full_book_i0257\embedded_rasters\F15-01_ai-factory-stack.png	yes	ec43a9b011e38ad94548adc7d10cf17aa1205e346044b8259433430fce577145	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F15.02	CH15	ch15-fig02	051	A-0024	svg_claim_card	GTC Page 29: AI Factory Thesis	Figure 15.x - GTC Page 29: AI Factory Thesis. Lightweight card labeling NVIDIA's AI factory thesis as announced/framing evidence from local keynote page 29.	F15.02: GTC Page 29: AI Factory Thesis. Shows GTC AI-factory thesis card. Source and blocker notes remain required at placement.	Source IDs: S-0001; Asset source: Generated GTC page 29 AI factory thesis card; Anchor: S-0001;A-0004;C-0047; Creator/org: Codex	S-0001	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/gtc-page29-ai-factory-thesis-card.svg	yes	2ac7fafe588749de5329984f3344e6c334536188492b2a5465223c730b1143c6	rendered\full_book_i0257\embedded_rasters\F15-02_gtc-page29-ai-factory-thesis-card.png	yes	e88cd1a26e1199daeced31855770c4b8dd31b0bd87b21bb88c535ec6d3274b9b	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F15.03	CH15	ch15-fig03	052	A-0027	svg_claim_card	GTC Page 49: System Comparison	Figure 15.x - GTC Page 49: System Comparison. Lightweight card labeling NVIDIA's one-gigawatt AI factory comparison as performance/system-framing evidence.	F15.03: GTC Page 49: System Comparison. Shows GTC system comparison card. Source and blocker notes remain required at placement.	Source IDs: S-0001;S-0010; Asset source: Generated GTC page 49 system comparison card; Anchor: S-0001;S-0010;A-0007;C-0047; Creator/org: Codex	S-0001;S-0010	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/gtc-page49-system-comparison-card.svg	yes	da268383adec7d6f526e000a7874d3a0bde07311347867cc407805afbc1f1942	rendered\full_book_i0257\embedded_rasters\F15-03_gtc-page49-system-comparison-card.png	yes	969c93ab5e2137f4befe63ac588b945622c3dd0bda6fc3cac78d0e950cf757c3	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F15.04	CH15	ch15-fig04	053	A-0028	svg_claim_card	GTC Page 50: Roadmap Cadence	Figure 15.x - GTC Page 50: Roadmap Cadence. Lightweight card preserving NVIDIA's 2024/2026/2028 platform cadence as roadmap evidence.	F15.04: GTC Page 50: Roadmap Cadence. Shows GTC roadmap cadence card. Source and blocker notes remain required at placement.	Source IDs: S-0001;S-0065;S-0067; Asset source: Generated GTC page 50 roadmap card; Anchor: S-0001;S-0065;S-0067;A-0008;C-0047; Creator/org: Codex	S-0001;S-0065;S-0067	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/gtc-page50-roadmap-card.svg	yes	63a7b33a774b03615eef30ef83fa199d2ff073fd4d494957abfd0abe20d49270	rendered\full_book_i0257\embedded_rasters\F15-04_gtc-page50-roadmap-card.png	yes	462ab3ec169f340606b5fe2bd94d0db9235f3b83ebc1d8ebcbdd714feaa1d0c7	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F15.05	CH15	ch15-fig05	054	A-0029	svg_claim_card	GTC Page 51: DSX Platform Frame	Figure 15.x - GTC Page 51: DSX Platform Frame. Lightweight card labeling DSX as NVIDIA reference-design and AI factory platform framing.	F15.05: GTC Page 51: DSX Platform Frame. Shows GTC DSX platform card. Source and blocker notes remain required at placement.	Source IDs: S-0001;S-0066; Asset source: Generated GTC page 51 DSX platform card; Anchor: S-0001;S-0066;A-0009;C-0047; Creator/org: Codex	S-0001;S-0066	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/gtc-page51-dsx-platform-card.svg	yes	1d62508f6854d6de0408ce779025364f0898c2888f409b64a48f65647a0518e3	rendered\full_book_i0257\embedded_rasters\F15-05_gtc-page51-dsx-platform-card.png	yes	9bd7065e74360b50142359ef01313fc638e55ecfe19e5ad02100f2e058384536	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F15.06	CH15	ch15-fig06	055	A-0004	extracted_slide_render	NVIDIA frames the AI factory as industrial infrastructure: inference is the workload, tokens are the commodity, and compute is revenue.	Figure 15.x - NVIDIA frames the AI factory as industrial infrastructure: inference is the workload, tokens are the commodity, and compute is revenue.	F15.06: NVIDIA frames the AI factory as industrial infrastructure: inference is the workload, tokens are the commodity, and compute is revenue.. Shows GTC page 29 slide render. Source and blocker notes remain required at placement.	Source IDs: S-0001;local:GTC-2026-Keynote.pdf page 29; Asset source: GTC-2026-Keynote.pdf; Anchor: page 29; Creator/org: NVIDIA	S-0001;local:GTC-2026-Keynote.pdf page 29	local_ignored_hash_available	local_only_until_permission_or_fair_use_review	local-only	available_local_ignored	assets/gtc_2026/slides/page-029-ai-factories.png	yes	5482214d4f378b4f8875ecfd7665e458dd3cf741990553a2561408ea4d27ea7f		no		not_embedded_in_i0257_pdf	Prefer A-0024/A-0027/A-0028/A-0029 SVG claim-card family for publication; keep GTC slide raster local-only unless permission/fair-use review clears it.	Raw source surfaces support source texture and attribution only; vendor stagecraft, roadmap, performance, and future-availability claims remain bounded.	Keep local-only unless permission/fair-use/source-actor review explicitly promotes it; otherwise replace with redraw/source card.	blocked_local-only
I-0258	F15.07	CH15	ch15-fig07	056	A-0106	source_screenshot_slot	NVIDIA's page 29 AI-factory thesis as attributed stagecraft/source rhetoric.	Figure 15.x candidate - NVIDIA's page 29 AI-factory thesis as attributed stagecraft/source rhetoric.	F15.07: NVIDIA's page 29 AI-factory thesis as attributed stagecraft/source rhetoric.. Shows page 29 hashed source surface. Source and blocker notes remain required at placement.	Source IDs: S-0001; Asset source: GTC 2026 page 29 AI-factory source surface; Anchor: S-0001;A-0004;A-0024; Creator/org: Codex	S-0001	local_ignored_hash_available	local_only_until_permission_or_fair_use_review	local-only	local_ignored_raster_hashed	assets/gtc_2026/slides/page-029-ai-factories.png	yes	5482214d4f378b4f8875ecfd7665e458dd3cf741990553a2561408ea4d27ea7f		no		not_embedded_in_i0257_pdf	Treat as local-only source surface; replace in publication with a cropped, attributed source-card redraw unless permission/fair-use review clears the page render.	Raw source surfaces support source texture and attribution only; vendor stagecraft, roadmap, performance, and future-availability claims remain bounded.	Keep local-only unless permission/fair-use/source-actor review explicitly promotes it; otherwise replace with redraw/source card.	blocked_local-only
I-0258	F16.01	CH16	ch16-fig01	057	A-0015	svg_diagram	Power To Token Flow	Figure 16.1 - Power To Token Flow. Sourced Chapter 16 flow diagram tracing electricity demand, grid interconnection, facility cooling, accelerators, inference scheduling, and token output with caveat bands.	F16.01: Power To Token Flow. Shows power-to-token flow. Source and blocker notes remain required at placement.	Source IDs: S-0001;S-0039;S-0040;S-0066;S-0083;S-0084;S-0085;S-0086;S-0087;S-0088; Asset source: Generated power-to-token flow visual; Anchor: S-0001;S-0039;S-0040;S-0066;S-0083;S-0084;S-0085;S-0086;S-0087;S-0088; Creator/org: Codex	S-0001;S-0039;S-0040;S-0066;S-0083;S-0084;S-0085;S-0086;S-0087;S-0088	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/power-to-token-flow.svg	yes	c878712f3f81054a1d609109a2dd150c793e191765b5c4b673d1723685a9b7c6	rendered\full_book_i0257\embedded_rasters\F16-01_power-to-token-flow.png	yes	0d3cf1adb47557fe98175155f769ed15ff4bce06305ad38d1b092cbe68f16872	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F16.02	CH16	ch16-fig02	058	A-0020	svg_diagram	Data-Centre Load Scenarios	Figure 16.2 - Data-Centre Load Scenarios. IEA, LBNL, and DOE rows show measured/current estimates separately from forecast and scenario ranges for global and U.S. data-centre electricity demand.	F16.02: Data-Centre Load Scenarios. Shows load scenarios. Source and blocker notes remain required at placement.	Source IDs: S-0083;S-0084;S-0085; Asset source: Generated Chapter 16 data-centre load scenarios visual; Anchor: S-0083;S-0084;S-0085;CH16Q-001;CH16Q-002;CH16Q-003;CH16Q-004;CH16Q-005;CH16Q-006;CH16Q-011;CH16Q-012; Creator/org: Codex	S-0083;S-0084;S-0085	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter16-data-center-load-scenarios.svg	yes	17bc8b267b2a118c2c0381bd498ccbb69172dedbef023bd3040ae2b921da0798	rendered\full_book_i0257\embedded_rasters\F16-02_chapter16-data-center-load-scenarios.png	yes	0e81f91f16a0bda5f3f0be85c5f73ea46027e663246f9d11cb8114d2edd0749d	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F16.03	CH16	ch16-fig03	059	A-0021	svg_diagram	The Interconnection Queue	Figure 16.3 - The Interconnection Queue. EPRI and DOE-SEAB evidence can show facility-scale requests and one-to-three-year grid lead-time pressure, but not a complete project-level delay database.	F16.03: The Interconnection Queue. Shows interconnection queue. Source and blocker notes remain required at placement.	Source IDs: S-0083;S-0086;S-0087; Asset source: Generated Chapter 16 interconnection queue schematic; Anchor: S-0083;S-0086;S-0087;CH16Q-007;CH16Q-008;CH16Q-009;CH16Q-010;CH16Q-013;CH16Q-014; Creator/org: Codex	S-0083;S-0086;S-0087	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter16-interconnection-queue-schematic.svg	yes	33ec6905f3d4c22427c90ce8ff1e6bf2093e786575f6fa8600665f95ff2db91a	rendered\full_book_i0257\embedded_rasters\F16-03_chapter16-interconnection-queue-schematic.png	yes	5f83261893af9f4329c7d1107d69af5d87035e2defb4475cbc62026b0e4a1ba1	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F16.04	CH16	ch16-fig04	060	A-0022	svg_diagram	Cooling And Rack Density Are Constraints, Not Plumbing	Figure 16.4 - Cooling And Rack Density Are Constraints, Not Plumbing. DOE-SEAB supports facility-level cooling/power/water response categories; Uptime supports an operator-survey caution about PUE plateau and rack-density transition.	F16.04: Cooling And Rack Density Are Constraints, Not Plumbing. Shows cooling/rack-density note. Source and blocker notes remain required at placement.	Source IDs: S-0087;S-0088; Asset source: Generated Chapter 16 cooling and rack-density note; Anchor: S-0087;S-0088;CH16Q-015;CH16Q-016; Creator/org: Codex	S-0087;S-0088	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter16-cooling-rack-density-note.svg	yes	39eeb698bb604e44bbf60c79872cdedc89ae0a68873dea12eb4bfac5723de9e8	rendered\full_book_i0257\embedded_rasters\F16-04_chapter16-cooling-rack-density-note.png	yes	aa3b1d8699cfe91168cb6480f013d4b1c2bf660d5b15101f79b7c5fe2da981a8	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F16.05	CH16	ch16-fig05	061	A-0023	svg_diagram	Clean Procurement Is Not Physical Supply	Figure 16.5 - Clean Procurement Is Not Physical Supply. IEA supply-mix projection language and DOE-SEAB flexibility categories support a distinction between corporate contracts/certificates and the electricity physically serving a site at a given hour.	F16.05: Clean Procurement Is Not Physical Supply. Shows clean procurement vs physical supply. Source and blocker notes remain required at placement.	Source IDs: S-0083;S-0087; Asset source: Generated Chapter 16 clean-procurement versus physical-supply visual; Anchor: S-0083;S-0087;CH16Q-011;CH16Q-012; Creator/org: Codex	S-0083;S-0087	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter16-clean-power-physical-supply.svg	yes	2a725ab917d0671b92b46adace13410d3d801439cb7346cb4ec55b0f395ee190	rendered\full_book_i0257\embedded_rasters\F16-05_chapter16-clean-power-physical-supply.png	yes	c6035508c66e87ceed386e81bb16855dd675b692ba118675c01623e1196ec9b0	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F16.06	CH16	ch16-fig06	062	A-0137	photo_candidate_slot	Data-center hall physical texture.	Figure 16.x candidate - Data-center hall physical texture.	F16.06: Data-center hall physical texture.. Shows data-center hall photo. Source and blocker notes remain required at placement.	Source IDs: S-0278; Asset source: Data-center hall photo candidate; Anchor: S-0278; Creator/org: Wikimedia Commons / Flickr-derived file page	S-0278	rights_review_needed	photo_rights_review_required	permission-needed	acquisition_ready	assets/photo_candidates/i0181/A-0137_data_center_hall_candidate.txt	no			no		not_embedded_in_i0257_pdf	Use only if license/credit/permission is verified; otherwise replace with public-domain/Wikimedia/company-permitted image or an original infrastructure diagram.	Photos provide physical texture only; they do not prove AI workload, site capacity, fuel mix, exact GPU inventory, or deployment outcomes.	Capture/permission/fair-use review required; if unresolved, replace with self-made facsimile, source card, or alternate original visual.	blocked_missing_source_file_permission-needed
I-0258	F16.07	CH16	ch16-fig07	063	A-0139	photo_candidate_slot	Grid interconnection texture.	Figure 16.x candidate - Grid interconnection texture.	F16.07: Grid interconnection texture.. Shows substation photo. Source and blocker notes remain required at placement.	Source IDs: S-0280; Asset source: Electrical substation photo candidate; Anchor: S-0280; Creator/org: Wikimedia Commons / file creator	S-0280	rights_review_needed	photo_rights_review_required	permission-needed	acquisition_ready	assets/photo_candidates/i0181/A-0139_substation_candidate.txt	no			no		not_embedded_in_i0257_pdf	Use only if license/credit/permission is verified; otherwise replace with public-domain/Wikimedia/company-permitted image or an original infrastructure diagram.	Photos provide physical texture only; they do not prove AI workload, site capacity, fuel mix, exact GPU inventory, or deployment outcomes.	Capture/permission/fair-use review required; if unresolved, replace with self-made facsimile, source card, or alternate original visual.	blocked_missing_source_file_permission-needed
I-0258	F16.08	CH16	ch16-fig08	064	A-0141	photo_candidate_slot	Gas turbine speed-to-power texture.	Figure 16.x candidate - Gas turbine speed-to-power texture.	F16.08: Gas turbine speed-to-power texture.. Shows gas turbine photo. Source and blocker notes remain required at placement.	Source IDs: S-0282; Asset source: Gas turbine power plant photo candidate; Anchor: S-0282; Creator/org: Wikimedia Commons / file creator	S-0282	rights_review_needed	photo_rights_review_required	permission-needed	acquisition_ready	assets/photo_candidates/i0181/A-0141_gas_turbine_candidate.txt	no			no		not_embedded_in_i0257_pdf	Use only if license/credit/permission is verified; otherwise replace with public-domain/Wikimedia/company-permitted image or an original infrastructure diagram.	Photos provide physical texture only; they do not prove AI workload, site capacity, fuel mix, exact GPU inventory, or deployment outcomes.	Capture/permission/fair-use review required; if unresolved, replace with self-made facsimile, source card, or alternate original visual.	blocked_missing_source_file_permission-needed
I-0258	F16.09	CH16	ch16-fig09	065	A-0143	photo_candidate_slot	Nuclear/cooling tower power texture.	Figure 16.x candidate - Nuclear/cooling tower power texture.	F16.09: Nuclear/cooling tower power texture.. Shows nuclear/cooling tower photo. Source and blocker notes remain required at placement.	Source IDs: S-0284; Asset source: Nuclear plant cooling tower photo candidate; Anchor: S-0284; Creator/org: Wikimedia Commons / file creator	S-0284	rights_review_needed	photo_rights_review_required	permission-needed	acquisition_ready	assets/photo_candidates/i0181/A-0143_nuclear_cooling_tower_candidate.txt	no			no		not_embedded_in_i0257_pdf	Use only if license/credit/permission is verified; otherwise replace with public-domain/Wikimedia/company-permitted image or an original infrastructure diagram.	Photos provide physical texture only; they do not prove AI workload, site capacity, fuel mix, exact GPU inventory, or deployment outcomes.	Capture/permission/fair-use review required; if unresolved, replace with self-made facsimile, source card, or alternate original visual.	blocked_missing_source_file_permission-needed
I-0258	F17.01	CH17	ch17-fig01	066	A-0064	svg_diagram	Tokenization Ladder	Figure 17.1 - Tokenization Ladder. Human text becomes subword pieces, token IDs, context budget, and next-token prediction target.	F17.01: Tokenization Ladder. Shows tokenization ladder. Source and blocker notes remain required at placement.	Source IDs: S-0043;S-0153;S-0154; Asset source: Generated Chapter 17 tokenization ladder; Anchor: S-0153;S-0154;S-0043; Creator/org: Codex	S-0043;S-0153;S-0154	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter17-tokenization-ladder.svg	yes	27de6ef5355c379e7cb6f37fadc403be9ebf20daa9db5b40fd7fea6213c4449f	rendered\full_book_i0257\embedded_rasters\F17-01_chapter17-tokenization-ladder.png	yes	205646df89f23a835fef645974ccf0903601001d497283e3c4ac44ef5ef00e86	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F17.02	CH17	ch17-fig02	067	A-0065	svg_diagram	Web Corpus Filter Funnel	Figure 17.2 - Web Corpus Filter Funnel. Common Crawl style data becomes a training-mixture candidate through filtering, deduplication, and documentation decisions.	F17.02: Web Corpus Filter Funnel. Shows web-corpus filter funnel. Source and blocker notes remain required at placement.	Source IDs: S-0155;S-0156;S-0159;S-0160; Asset source: Generated Chapter 17 web-corpus filter funnel; Anchor: S-0155;S-0156;S-0159;S-0160; Creator/org: Codex	S-0155;S-0156;S-0159;S-0160	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter17-web-corpus-filter-funnel.svg	yes	28fec58b048acb4e0d4c5285e04ae6148f3de9fd5506a635011acc4c8f936851	rendered\full_book_i0257\embedded_rasters\F17-02_chapter17-web-corpus-filter-funnel.png	yes	2201d6decbf2d20a7f352efdc29ada03986f980b57f31cae76818ec7e73ae7b8	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F17.03	CH17	ch17-fig03	068	A-0066	svg_diagram	Data Mixture Control Board	Figure 17.3 - Data Mixture Control Board. Schematic corpus lanes show data mixtures as recipes with open-corpus rows and closed-corpus blockers.	F17.03: Data Mixture Control Board. Shows data mixture control board. Source and blocker notes remain required at placement.	Source IDs: S-0042;S-0157;S-0158;S-0159;S-0163; Asset source: Generated Chapter 17 data-mixture control board; Anchor: S-0042;S-0157;S-0158;S-0159;S-0163; Creator/org: Codex	S-0042;S-0157;S-0158;S-0159;S-0163	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter17-data-mixture-control-board.svg	yes	3286b2d1b058ddb17901b5aff25c8471e2ca4f84fee3e4f79aaa195dd66874f4	rendered\full_book_i0257\embedded_rasters\F17-03_chapter17-data-mixture-control-board.png	yes	b1521f156838b4f004338f1e7297c22caada8a8c0cc135c7d345dee89120161c	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
I-0258	F17.04	CH17	ch17-fig04	069	A-0067	svg_diagram	Memorization and Contamination Blocker Map	Figure 17.4 - Memorization and Contamination Blocker Map. Duplication, benchmark contamination, memorization, extraction, and blocker families are separated.	F17.04: Memorization and Contamination Blocker Map. Shows memorization blocker map. Source and blocker notes remain required at placement.	Source IDs: S-0160;S-0161;S-0162; Asset source: Generated Chapter 17 memorization/contamination blocker map; Anchor: S-0160;S-0161;S-0162; Creator/org: Codex	S-0160;S-0161;S-0162	ready_svg	publish_after_render_caption_source_note_qa	publish	available	assets/visual_system/chapter17-memorization-contamination-blocker-map.svg	yes	f698e8e3be12689fdbd348494eaa3f9ede0ed81e8366c0d5714663bcd052e767	rendered\full_book_i0257\embedded_rasters\F17-04_chapter17-memorization-contamination-blocker-map.png	yes	4e668479fec6c5e9f406bd757f7811439135d97513f39ef86ca64b4c0521bd31	embedded_in_i0257_pdf	Keep current original SVG/lightweight chart; no external raster rights path required.	Original workspace visual may support only its scoped data/mechanism claim; no outcome, rank, productivity, safety, or market conclusion without matching evidence.	I-0257 embedded-render proof exists; still requires page-image legibility, caption compression, and final source-note QA.	embed_ready_after_page_qa
